,brand,3G,4G,5G,Announced,Weight,Length,Width,Diameter,Display Type,Display Size,ppi,body ratio,OS,battery_capacity,Price,CPU,pixel,Loudspeaker,3.5mm jack,Chipset,RAM,Storage,Micro-SIM,Mini-SIM,Nano-SIM,eSIM,ratio_1,ratio_2
1263,9,True,True,False,2018,138.3,146.3,68.7,8.7,1,5.2,310.0,69.4,0,2990.0,200.0,8.0,1036800.0,True,True,4,2.0,16.0,False,False,True,False,18.0,9.0
353,4,True,True,False,2023,533.0,257.9,162.5,7.9,1,11.0,212.0,82.2,0,8000.0,170.0,8.0,2400000.0,True,False,4,8.0,128.0,False,False,True,False,5.0,3.0
643,5,True,True,False,2018,188.0,158.2,77.2,8.3,1,6.53,381.0,88.0,0,4000.0,460.0,8.0,2423520.0,False,True,3,6.0,64.0,False,False,True,False,7.0,9.0
952,7,True,True,False,2014,158.0,148.5,76.4,7.8,1,5.5,267.0,73.5,0,3000.0,430.0,4.0,921600.0,True,True,6,2.0,32.0,True,False,False,False,16.0,9.0
2338,10,True,False,False,2011,105.0,110.4,60.8,12.1,7,3.14,127.0,45.5,0,1200.0,90.0,5.847807757166947,76800.0,True,True,6,0.375,0.15625,False,True,False,False,4.0,3.0
1602,13,True,True,False,2014,160.0,152.7,76.0,8.7,1,5.5,403.0,71.1,0,3100.0,240.0,4.0,2073600.0,True,True,6,2.0,32.0,True,False,False,False,16.0,9.0
1124,8,True,True,False,2014,121.0,129.6,66.0,9.8,1,4.7,234.0,71.2,0,2440.0,240.0,4.0,518400.0,True,True,5,1.0,8.0,True,False,False,False,16.0,9.0
1001,8,True,True,False,2020,173.6,166.2,76.3,8.4,1,6.52,269.0,80.9,0,4000.0,130.0,8.0,1152000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
2143,10,True,True,False,2016,169.0,153.5,73.9,7.9,6,5.7,518.0,78.0,0,3500.0,850.0,8.0,3686400.0,True,True,1,4.0,64.0,False,False,True,False,16.0,9.0
49,0,True,True,False,2015,380.0,245.2,146.4,7.9,1,9.6,157.0,74.4,0,4600.0,250.0,4.0,1024000.0,True,True,6,1.0,8.0,True,False,False,False,16.0,10.0
927,7,True,True,False,2015,128.0,141.0,70.0,8.2,1,5.0,294.0,69.8,0,2300.0,110.0,4.0,921600.0,False,True,6,2.0,16.0,True,False,False,False,16.0,9.0
2024,10,True,True,False,2020,185.0,159.3,73.1,8.6,6,6.4,411.0,84.9,0,5000.0,126.0,8.0,2592000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
1618,13,True,False,False,2012,140.8,127.0,65.0,9.9,7,4.3,256.0,61.7,0,1650.0,430.0,5.847807757166947,518400.0,True,True,2,1.0,4.0,False,True,False,False,16.0,9.0
840,7,True,True,False,2021,490.0,258.4,163.0,7.5,1,11.0,212.0,81.8,0,7700.0,300.0,8.0,2400000.0,False,False,4,4.0,64.0,False,False,True,False,5.0,3.0
2331,10,True,False,False,2011,565.0,256.7,175.3,8.6,2,10.1,149.0,65.7,0,7000.0,370.0,2.0,1024000.0,False,True,5,1.0,16.0,False,True,False,False,16.0,10.0
2305,10,True,False,False,2012,180.0,146.8,83.1,9.7,6,5.3,285.0,66.8,0,2500.0,350.0,2.0,1024000.0,True,True,6,1.0,16.0,False,True,False,False,16.0,10.0
23,0,True,True,False,2018,134.0,137.6,65.7,9.8,7,5.0,215.0,71.4,0,2000.0,60.0,4.0,460800.0,True,True,4,1.0,8.0,False,False,True,False,18.0,9.0
1640,12,True,True,False,2023,192.0,168.0,78.0,8.1,1,6.74,260.0,83.7,0,5000.0,119.9,8.0,1152000.0,True,True,4,4.0,128.0,False,False,True,False,20.0,9.0
785,5,True,False,False,2011,104.0,110.0,56.5,11.2,7,3.2,180.0,49.1,0,1200.0,100.0,5.847807757166947,153600.0,True,True,6,0.25,0.5,False,True,False,False,3.0,2.0
1100,8,True,True,False,2015,124.4,133.3,66.1,10.0,1,4.7,312.0,69.1,0,2100.0,120.0,4.0,921600.0,True,True,6,1.0,8.0,True,False,False,False,16.0,9.0
2243,10,True,False,False,2014,753.0,295.5,204.0,8.0,2,12.2,247.0,71.6,0,9500.0,640.0,8.0,4096000.0,False,True,1,3.0,32.0,True,False,False,False,16.0,10.0
1793,12,True,True,True,2020,205.0,164.2,75.8,9.0,0,6.57,401.0,83.7,0,4520.0,200.0,8.0,2592000.0,True,True,4,6.0,64.0,False,False,True,False,20.0,9.0
2161,10,True,True,False,2016,157.0,150.9,72.6,7.7,6,5.5,534.0,76.1,0,3600.0,350.0,4.0,3686400.0,True,True,6,4.0,32.0,False,False,True,False,16.0,9.0
1875,12,True,True,False,2017,168.0,145.2,70.5,7.5,1,5.15,428.0,71.4,0,3350.0,330.0,8.0,2073600.0,False,False,6,4.0,64.0,False,False,True,False,16.0,9.0
1085,8,True,False,False,2015,158.0,152.5,76.4,9.3,1,5.5,267.0,71.6,0,3000.0,190.0,8.0,921600.0,True,True,4,1.0,16.0,True,False,False,False,16.0,9.0
311,3,True,False,False,2014,135.0,137.0,70.0,6.9,6,4.8,306.0,66.2,0,2000.0,160.0,4.0,921600.0,True,True,4,1.0,16.0,True,False,False,False,16.0,9.0
351,4,True,True,False,2023,430.0,239.2,157.9,7.9,1,10.1,224.0,78.3,0,6000.0,190.0,8.0,2304000.0,True,False,4,4.0,64.0,False,False,True,False,16.0,10.0
306,3,True,False,False,2014,129.0,145.1,70.2,5.5,6,5.0,441.0,67.7,0,2300.0,260.0,8.0,2073600.0,True,True,4,2.0,16.0,True,False,False,False,16.0,9.0
2250,10,True,True,False,2013,163.0,146.8,75.3,8.9,7,5.25,280.0,68.7,0,2600.0,180.0,4.0,921600.0,True,True,6,1.5,8.0,True,False,False,False,16.0,9.0
1770,12,True,True,False,2020,198.0,162.3,77.3,9.6,1,6.53,395.0,83.4,0,6000.0,120.0,8.0,2527200.0,False,True,6,4.0,64.0,False,False,True,False,5.0,9.0
1454,13,True,True,False,2022,182.0,163.5,75.8,7.6,0,6.67,395.0,86.7,0,4500.0,300.0,8.0,2592000.0,True,True,7,4.0,128.0,False,False,True,False,20.0,9.0
2208,10,True,True,False,2014,110.3,130.1,65.5,6.9,6,4.5,245.0,65.5,0,1900.0,190.0,4.0,518400.0,True,True,6,1.0,16.0,False,False,True,False,16.0,9.0
756,5,True,False,False,2013,130.0,124.5,63.7,10.5,1,4.0,233.0,57.4,1,1950.0,160.0,2.0,384000.0,True,True,6,0.5,4.0,False,True,False,False,5.0,3.0
1134,8,True,True,False,2014,159.9,121.9,64.8,14.0,1,4.0,233.0,57.7,0,2460.0,230.0,2.0,384000.0,True,True,6,1.0,4.0,True,False,False,False,5.0,3.0
1577,13,True,True,False,2015,168.0,154.5,75.3,9.7,1,5.5,534.0,71.7,0,3000.0,300.0,8.0,3686400.0,True,True,6,4.0,128.0,False,False,True,False,16.0,9.0
1584,13,True,True,False,2015,133.5,134.9,66.0,9.9,1,4.5,218.0,62.7,0,2100.0,50.0,4.0,409920.0,True,True,6,1.0,8.0,True,False,False,False,16.0,9.0
1137,8,True,True,False,2013,177.0,160.5,81.6,8.7,3,6.0,245.0,75.8,0,3500.0,360.0,4.0,921600.0,True,True,6,2.0,32.0,True,False,False,False,16.0,9.0
1234,9,True,True,False,2020,110.2,132.2,56.5,12.3,7,2.8,143.0,32.5,2,1500.0,110.0,4.0,76800.0,True,True,6,0.5,4.0,False,False,True,False,4.0,3.0
13,0,True,True,False,2020,165.0,158.7,74.6,8.5,1,6.22,270.0,81.6,0,4000.0,150.0,8.0,1094400.0,True,True,4,4.0,64.0,False,False,True,False,19.0,9.0
1641,12,True,True,False,2023,192.0,168.0,78.0,8.1,1,6.74,260.0,83.7,0,5000.0,122.5,8.0,1152000.0,True,True,4,4.0,128.0,False,False,True,False,20.0,9.0
514,4,True,True,False,2011,164.0,122.0,66.0,13.0,7,4.3,217.0,65.4,0,1400.0,230.0,5.847807757166947,384000.0,True,True,6,0.75,4.0,False,True,False,False,5.0,3.0
409,4,True,True,False,2015,156.0,140.0,70.0,9.9,1,4.7,234.0,62.1,0,2000.0,110.0,4.0,518400.0,True,True,6,1.5,8.0,False,False,True,False,16.0,9.0
788,6,True,True,False,2024,204.0,163.7,75.7,9.0,1,6.6,267.0,84.4,0,6000.0,100.0,8.0,1160640.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
2034,10,True,True,True,2020,163.0,151.7,69.1,7.9,0,6.2,563.0,89.5,0,4000.0,449.92,8.0,4608000.0,False,False,6,8.0,128.0,False,False,False,True,20.0,9.0
1915,10,True,True,False,2023,200.0,160.1,76.8,8.4,6,6.5,396.0,84.3,0,5000.0,180.0,8.0,2527200.0,True,True,4,4.0,128.0,False,False,True,False,5.0,9.0
948,7,True,True,False,2014,619.0,255.0,183.0,7.2,1,10.1,224.0,63.4,0,9600.0,300.0,4.0,2304000.0,False,True,2,2.0,16.0,True,False,False,False,16.0,10.0
729,5,True,True,False,2014,185.0,157.0,81.0,7.9,1,6.0,368.0,77.6,0,4100.0,340.0,8.0,2073600.0,True,True,3,2.0,16.0,False,False,True,False,16.0,9.0
647,5,True,True,False,2018,172.0,158.3,75.3,7.6,1,6.3,409.0,81.7,0,3750.0,230.0,8.0,2527200.0,True,True,3,4.0,64.0,False,False,True,False,5.0,9.0
1532,13,True,True,False,2017,166.0,145.5,73.0,11.0,1,5.0,196.0,64.9,0,2300.0,80.0,4.0,409920.0,True,True,6,1.0,8.0,True,False,False,False,16.0,9.0
382,4,True,True,False,2017,145.0,146.0,72.9,8.0,2,5.2,428.0,68.7,0,2500.0,150.0,8.0,2073600.0,True,False,4,3.0,32.0,False,False,True,False,16.0,9.0
821,6,True,True,False,2019,165.0,155.0,74.8,8.0,1,6.2,271.0,82.8,0,4000.0,130.0,8.0,1094400.0,True,True,4,2.0,32.0,False,False,True,False,19.0,9.0
2216,10,True,True,False,2014,176.0,153.5,78.6,8.5,6,5.7,518.0,73.4,0,3220.0,250.0,4.0,3686400.0,True,True,6,3.0,32.0,True,False,False,False,16.0,9.0
1284,9,True,True,False,2014,134.0,129.5,66.7,9.2,1,4.5,221.0,62.9,1,1830.0,110.0,4.0,409920.0,True,True,6,1.0,8.0,True,False,False,False,16.0,9.0
1880,12,True,True,False,2016,166.0,156.2,77.3,7.6,0,5.7,386.0,74.2,0,4070.0,310.0,4.0,2073600.0,True,True,6,4.0,64.0,False,False,True,False,16.0,9.0
1918,10,True,True,True,2023,627.0,285.4,185.4,6.5,1,12.4,243.0,84.3,0,10090.0,700.0,8.0,4096000.0,False,False,1,8.0,128.0,False,False,False,True,16.0,10.0
2021,10,True,True,False,2020,309.0,202.0,125.2,7.1,7,8.4,270.0,80.9,0,5000.0,240.0,8.0,2304000.0,False,True,1,3.0,32.0,False,False,True,False,16.0,10.0
2001,10,True,True,False,2020,190.0,159.8,74.5,8.4,6,6.5,407.0,84.8,0,4500.0,390.0,8.0,2592000.0,False,False,6,6.0,128.0,False,False,True,False,20.0,9.0
582,5,True,True,False,2020,163.0,157.4,73.2,7.8,3,6.3,418.0,83.2,0,4000.0,240.0,8.0,2592000.0,True,True,3,4.0,128.0,False,False,True,False,20.0,9.0
892,7,True,True,False,2016,140.0,141.9,70.3,8.2,1,5.0,441.0,69.1,0,3000.0,200.0,8.0,2073600.0,False,True,6,2.0,16.0,False,False,True,False,16.0,9.0
705,5,True,True,False,2015,135.0,143.5,71.0,7.6,1,5.0,294.0,67.6,0,2200.0,200.0,8.0,921600.0,True,True,4,2.0,16.0,False,False,True,False,16.0,9.0
1189,8,True,True,False,2011,172.0,128.0,67.0,13.0,7,4.3,217.0,61.4,0,1500.0,150.0,5.847807757166947,384000.0,True,True,6,0.5,8.0,False,True,False,False,5.0,3.0
2106,10,True,True,False,2018,163.0,147.7,68.7,8.5,6,5.8,570.0,83.6,0,3000.0,112.0,8.0,4262400.0,False,True,6,4.0,64.0,False,False,True,False,5.0,9.0
8,0,True,True,False,2021,133.0,107.3,55.6,19.9,7,2.8,143.0,40.7,2,1850.0,120.0,4.0,76800.0,True,True,6,0.5,4.0,False,False,True,False,4.0,3.0
316,3,True,False,False,2013,125.0,137.0,68.4,7.9,1,4.7,312.0,65.0,0,1800.0,200.0,4.0,921600.0,True,True,4,1.0,16.0,True,False,False,False,16.0,9.0
2031,10,True,True,True,2020,188.0,161.9,73.7,7.8,0,6.7,525.0,90.5,0,4500.0,323.32,8.0,4608000.0,False,False,6,8.0,128.0,False,False,False,True,20.0,9.0
427,4,True,True,False,2014,154.0,151.7,73.8,8.5,1,5.2,424.0,66.6,0,2400.0,380.0,4.0,2073600.0,False,True,6,2.0,16.0,False,False,True,False,16.0,9.0
105,1,True,True,False,2020,641.0,280.6,214.9,5.9,1,12.9,265.0,85.4,2,9720.0,1000.0,8.0,5595136.0,False,False,0,6.0,128.0,False,False,False,True,4.0,3.0
1298,9,True,False,False,2013,128.0,127.9,67.5,9.0,1,4.3,217.0,61.0,1,2000.0,200.0,2.0,384000.0,True,True,6,0.5,8.0,True,False,False,False,5.0,3.0
121,1,True,True,False,2017,469.0,250.6,174.1,6.1,1,10.5,265.0,78.3,2,8134.0,730.0,6.0,3709632.0,False,True,0,4.0,64.0,False,False,False,True,4.0,3.0
1349,11,True,True,False,2017,195.0,156.0,77.0,7.9,1,5.46,807.0,68.4,0,3230.0,320.0,8.0,8294400.0,False,True,6,4.0,64.0,False,False,True,False,16.0,9.0
1836,12,True,True,False,2019,186.0,159.2,75.2,8.1,1,6.3,409.0,81.4,0,4000.0,140.0,8.0,2527200.0,True,True,6,3.0,32.0,False,False,True,False,5.0,9.0
1726,12,True,True,True,2021,210.0,163.7,76.2,9.9,6,6.67,395.0,86.1,0,4500.0,360.0,8.0,2592000.0,False,True,6,8.0,128.0,False,False,True,False,20.0,9.0
1544,13,True,True,False,2017,164.0,155.7,76.7,7.5,1,5.5,267.0,69.8,0,3000.0,120.0,8.0,921600.0,True,True,4,3.0,32.0,False,False,True,False,16.0,9.0
115,1,True,True,False,2018,194.0,150.9,75.7,8.3,1,6.1,326.0,79.0,2,2942.0,216.9,6.0,1483776.0,False,False,0,3.0,64.0,False,False,False,True,5.0,9.0
1355,11,True,True,False,2016,202.0,164.0,79.0,8.4,1,6.0,367.0,76.6,0,2700.0,250.0,8.0,2073600.0,True,True,4,3.0,16.0,False,False,True,False,16.0,9.0
2191,10,True,True,False,2015,170.0,146.8,73.4,8.6,6,5.1,576.0,66.5,0,3500.0,350.0,8.0,3686400.0,True,True,1,3.0,32.0,False,False,True,False,16.0,9.0
685,5,True,True,False,2017,145.0,145.3,69.3,7.0,1,5.1,432.0,71.2,0,3200.0,280.0,8.0,2073600.0,True,True,3,4.0,32.0,False,False,True,False,16.0,9.0
746,5,True,False,False,2013,170.0,142.0,73.6,9.9,1,5.0,220.0,65.9,0,2150.0,150.0,4.0,518400.0,True,True,4,1.0,4.0,False,True,False,False,16.0,9.0
2261,10,True,True,False,2013,314.0,209.8,123.8,7.4,7,8.0,189.0,71.4,0,4450.0,270.0,2.0,1024000.0,False,True,1,1.5,16.0,True,False,False,False,16.0,10.0
2046,10,True,True,False,2019,188.0,159.0,75.1,8.9,6,6.4,403.0,84.2,0,6000.0,260.0,8.0,2527200.0,True,True,1,4.0,64.0,False,False,True,False,5.0,9.0
782,5,True,False,False,2011,440.0,200.0,109.5,12.5,7,7.0,133.0,63.7,0,3250.0,160.0,5.847807757166947,384000.0,False,True,6,0.5,8.0,False,True,False,False,5.0,3.0
1244,9,True,True,True,2020,220.0,171.9,78.6,9.0,1,6.81,386.0,82.9,0,4500.0,470.0,8.0,2592000.0,True,True,6,6.0,64.0,False,False,True,False,20.0,9.0
742,5,True,False,False,2013,130.0,116.5,60.6,12.3,7,3.5,165.0,51.7,0,1350.0,60.0,2.0,153600.0,True,True,4,0.25,0.25,False,True,False,False,3.0,2.0
552,5,True,True,False,2021,185.0,159.1,74.1,9.0,1,6.3,278.0,81.3,1,5000.0,130.0,8.0,1152000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
87,1,True,True,True,2023,171.0,147.6,71.6,7.8,5,6.1,461.0,86.4,2,3349.0,838.0,6.0,3013524.0,False,False,0,6.0,128.0,False,False,False,True,5.0,9.0
1468,13,True,True,True,2022,215.0,170.6,78.3,9.5,0,6.8,387.0,83.6,0,4500.0,630.0,8.0,2592000.0,False,True,6,8.0,128.0,False,False,True,False,20.0,9.0
2266,10,True,False,False,2013,143.9,133.3,70.7,9.7,7,4.7,199.0,66.7,0,2000.0,170.0,4.0,384000.0,True,True,6,1.0,8.0,True,False,False,False,5.0,3.0
1402,11,True,True,False,2013,170.0,144.0,74.0,8.5,7,5.0,441.0,64.7,0,3000.0,330.0,4.0,2073600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
999,8,True,True,False,2021,201.0,166.5,77.3,9.3,1,6.55,280.0,91.9,0,5000.0,160.0,8.0,1440000.0,True,True,4,4.0,64.0,False,False,True,False,16.0,9.0
1763,12,True,True,True,2021,196.0,163.7,76.4,7.8,6,6.67,395.0,85.9,0,4520.0,470.0,8.0,2592000.0,False,False,6,12.0,256.0,False,False,True,False,20.0,9.0
1375,11,True,True,False,2015,393.0,254.0,167.0,6.1,1,10.1,299.0,69.7,0,6000.0,500.0,8.0,4096000.0,False,True,6,3.0,32.0,False,False,True,False,16.0,10.0
543,5,True,True,False,2022,205.0,162.1,75.5,8.5,3,6.74,428.0,91.3,1,4700.0,529.04,8.0,3170592.0,False,False,6,8.0,256.0,False,False,True,False,5.0,9.0
1530,13,True,True,False,2017,164.0,152.4,75.8,8.2,1,5.5,267.0,72.2,0,4000.0,150.0,4.0,921600.0,True,True,4,3.0,32.0,False,False,True,False,16.0,9.0
494,4,True,False,False,2011,151.0,126.1,65.4,11.3,2,4.3,256.0,61.8,0,1730.0,140.0,2.0,518400.0,True,True,6,0.75,4.0,False,True,False,False,16.0,9.0
1143,8,True,False,False,2013,141.2,136.9,68.9,9.4,1,4.7,312.0,64.6,0,2280.0,270.0,4.0,921600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
2124,10,True,True,False,2017,173.0,159.5,73.4,8.1,6,6.2,529.0,84.0,0,3500.0,430.0,8.0,4262400.0,True,True,6,4.0,64.0,False,False,True,False,5.0,9.0
1347,11,True,True,False,2017,180.0,151.0,74.0,8.7,1,5.5,267.0,74.6,0,2620.0,110.0,4.0,921600.0,True,True,4,2.0,16.0,False,False,True,False,16.0,9.0
2102,10,True,True,False,2018,162.0,149.9,70.8,7.7,6,5.6,294.0,75.0,0,3000.0,220.0,8.0,1065600.0,True,True,1,3.0,32.0,False,False,True,False,5.0,9.0
71,0,True,False,False,2013,109.0,133.0,67.5,7.9,1,4.66,236.0,66.7,0,1800.0,230.0,2.0,518400.0,True,True,4,1.0,4.0,True,False,False,False,16.0,9.0
63,0,True,False,False,2013,117.4,138.0,66.6,7.5,1,4.7,312.0,66.3,0,2000.0,360.0,4.0,921600.0,True,True,4,1.0,16.0,True,False,False,False,16.0,9.0
1754,12,True,True,False,2021,215.0,165.3,76.8,9.4,1,6.67,395.0,84.6,0,5160.0,195.1,8.0,2592000.0,False,True,6,6.0,128.0,False,False,True,False,20.0,9.0
1322,11,True,True,True,2021,169.0,154.0,68.0,8.3,3,6.0,457.0,80.3,0,4500.0,370.0,8.0,2721600.0,True,True,6,6.0,64.0,False,False,False,True,21.0,9.0
845,7,True,True,False,2020,485.0,264.3,171.4,6.9,3,11.5,263.0,84.6,0,8600.0,550.0,8.0,4096000.0,False,False,6,4.0,128.0,False,False,True,False,16.0,10.0
1196,8,True,False,False,2010,157.0,125.0,59.8,11.5,7,3.8,246.0,55.0,1,1500.0,120.0,5.847807757166947,384000.0,True,True,6,0.5,16.0,False,True,False,False,5.0,3.0
1285,9,True,False,False,2014,134.0,129.5,66.7,9.2,1,4.5,221.0,62.9,1,1830.0,140.0,4.0,409920.0,True,True,6,0.5,8.0,True,False,False,False,16.0,9.0
1736,12,True,True,False,2021,192.0,162.0,75.6,9.6,2,6.5,405.0,83.3,0,6000.0,140.0,8.0,2592000.0,False,True,4,4.0,64.0,False,False,True,False,20.0,9.0
1979,10,True,True,False,2021,196.0,164.2,75.9,9.1,2,6.5,270.0,81.8,0,5000.0,100.0,8.0,1152000.0,True,True,6,3.0,32.0,False,False,True,False,20.0,9.0
2233,10,True,True,False,2014,276.0,186.9,107.9,9.0,7,7.0,216.0,70.5,0,4000.0,280.0,4.0,1024000.0,False,True,1,1.5,8.0,True,False,False,False,16.0,10.0
930,7,True,True,False,2015,145.0,142.0,70.0,7.3,1,5.0,441.0,69.3,0,3000.0,300.0,8.0,2073600.0,True,True,6,3.0,32.0,True,False,False,False,16.0,9.0
1965,10,True,True,True,2021,189.0,159.9,75.1,8.4,6,6.5,405.0,84.9,0,4500.0,205.0,8.0,2592000.0,False,True,6,4.0,128.0,False,False,True,False,20.0,9.0
205,2,True,True,False,2016,160.0,151.0,76.9,10.7,1,5.5,267.0,71.8,0,3010.0,150.0,4.0,921600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
841,7,True,True,False,2021,237.0,176.2,102.3,8.3,1,7.0,170.0,76.5,0,3750.0,120.0,8.0,614400.0,True,True,4,2.0,32.0,False,False,True,False,16.0,9.0
1984,10,True,True,False,2021,184.0,158.9,73.6,8.4,6,6.4,411.0,84.6,0,5000.0,146.08,8.0,2592000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
557,5,True,True,False,2021,212.0,162.9,75.5,9.1,3,6.76,456.0,94.1,1,4400.0,800.0,8.0,3725568.0,False,False,3,8.0,128.0,False,False,True,False,5.0,9.0
377,4,True,True,False,2017,188.0,158.5,74.9,8.5,2,6.0,537.0,78.3,0,3930.0,450.0,8.0,4147200.0,False,False,6,4.0,64.0,False,False,True,False,18.0,9.0
535,5,True,True,False,2023,186.0,162.4,75.5,7.4,3,6.67,395.0,87.6,1,4500.0,260.0,8.0,2592000.0,True,False,6,8.0,256.0,False,False,True,False,20.0,9.0
1128,8,True,False,False,2014,126.0,131.6,66.0,9.7,1,4.7,234.0,70.1,0,2540.0,170.0,4.0,518400.0,True,True,6,1.0,8.0,False,True,False,False,16.0,9.0
1452,13,True,True,True,2022,192.5,163.5,75.8,7.6,0,6.67,395.0,86.7,0,4510.0,300.0,8.0,2592000.0,True,False,4,8.0,256.0,False,False,True,False,20.0,9.0
198,2,True,True,False,2016,144.0,146.9,74.0,7.7,1,5.2,424.0,68.6,0,2600.0,280.0,8.0,2073600.0,True,True,6,3.0,32.0,False,False,True,False,16.0,9.0
561,5,True,True,False,2021,175.0,148.9,71.1,8.5,3,6.1,422.0,86.3,0,3800.0,500.0,8.0,2527200.0,True,False,3,4.0,128.0,False,False,False,True,5.0,9.0
2231,10,True,True,False,2014,200.0,137.5,70.8,16.6,6,4.8,306.0,65.2,0,2430.0,440.0,6.0,921600.0,True,True,1,2.0,8.0,True,False,False,False,16.0,9.0
590,5,True,True,True,2020,178.0,160.4,73.7,8.0,3,6.57,392.0,89.6,0,4000.0,480.0,8.0,2527200.0,True,False,3,8.0,128.0,False,False,True,False,5.0,9.0
519,4,True,False,False,2010,165.0,119.7,61.5,13.0,1,3.8,246.0,55.8,1,1230.0,90.0,5.847807757166947,384000.0,False,True,6,0.4375,16.0,False,True,False,False,5.0,3.0
308,3,True,False,False,2014,155.0,145.0,70.9,8.3,1,5.0,220.0,67.0,0,2000.0,120.0,4.0,518400.0,True,True,4,1.0,4.0,False,True,False,False,16.0,9.0
1870,12,True,True,False,2017,163.0,152.6,74.0,7.6,1,5.5,401.0,73.8,0,3500.0,280.0,8.0,2073600.0,False,False,6,6.0,64.0,False,False,True,False,16.0,9.0
978,7,True,False,False,2013,131.0,125.6,64.0,10.1,7,4.0,233.0,56.7,0,1500.0,70.0,2.0,384000.0,True,True,4,0.5,4.0,False,True,False,False,5.0,3.0
59,0,True,False,False,2014,285.0,192.0,113.0,8.9,7,7.0,170.0,63.6,0,3240.0,160.0,2.0,614400.0,True,True,4,1.0,4.0,True,False,False,False,16.0,9.0
836,7,True,True,True,2021,565.0,285.6,184.5,5.6,0,12.6,240.0,87.4,0,10200.0,520.0,8.0,4096000.0,False,False,6,6.0,128.0,False,False,True,False,16.0,10.0
2314,10,True,False,False,2011,115.3,115.6,58.8,10.9,6,3.7,252.0,57.3,1,1500.0,150.0,5.847807757166947,384000.0,True,True,6,0.5,8.0,False,True,False,False,5.0,3.0
207,2,True,False,False,2015,133.5,135.0,67.0,10.1,1,4.5,218.0,61.7,0,1600.0,70.0,4.0,409920.0,True,True,4,1.0,8.0,True,False,False,False,16.0,9.0
1767,12,True,True,False,2021,198.0,162.3,77.3,9.6,1,6.53,395.0,83.4,0,6000.0,147.44,8.0,2527200.0,False,True,6,4.0,64.0,False,False,True,False,5.0,9.0
1912,10,True,True,True,2024,167.0,147.0,70.6,7.6,0,6.2,416.0,90.9,0,4000.0,779.0,5.847807757166947,2527200.0,False,False,6,8.0,128.0,False,False,False,True,5.0,9.0
2120,10,True,True,False,2017,160.0,146.2,71.3,8.0,6,5.2,282.0,71.5,0,3000.0,130.0,8.0,921600.0,True,True,1,2.0,16.0,False,False,True,False,16.0,9.0
162,2,True,True,False,2019,165.0,159.2,76.2,8.4,1,6.26,398.0,81.4,0,4000.0,310.0,8.0,2425680.0,True,True,6,3.0,32.0,False,False,True,False,7.0,9.0
1138,8,True,False,False,2013,161.0,150.2,76.9,9.4,1,5.5,200.0,72.2,0,3140.0,250.0,2.0,518400.0,False,True,4,1.0,8.0,False,True,False,False,16.0,9.0
916,7,True,True,False,2015,250.0,186.0,97.0,8.9,1,6.98,210.0,74.4,0,4250.0,180.0,4.0,921600.0,True,True,6,1.0,16.0,True,False,False,False,16.0,9.0
1135,8,True,True,False,2013,167.0,150.6,76.1,9.2,1,5.5,401.0,72.8,0,3140.0,250.0,4.0,2073600.0,True,True,6,2.0,32.0,True,False,False,False,16.0,9.0
256,2,True,False,False,2013,340.0,196.4,120.1,10.4,1,7.0,216.0,60.2,0,4270.0,260.0,5.847807757166947,1024000.0,True,True,2,1.0,8.0,True,False,False,False,16.0,10.0
506,4,True,False,False,2011,162.0,122.0,68.0,11.2,2,4.3,217.0,63.4,1,1230.0,120.0,5.847807757166947,384000.0,True,True,6,0.5625,16.0,False,True,False,False,5.0,3.0
1711,12,True,True,True,2022,200.0,164.0,76.1,8.9,1,6.58,401.0,83.6,0,5000.0,170.0,8.0,2600640.0,True,True,4,4.0,128.0,False,False,True,False,20.0,9.0
1940,10,True,True,False,2022,192.0,165.4,76.9,8.4,2,6.6,400.0,82.5,0,5000.0,144.52,8.0,2600640.0,True,True,1,4.0,64.0,False,False,True,False,20.0,9.0
649,5,True,True,False,2018,169.0,157.6,75.2,7.6,1,6.3,409.0,82.2,0,3340.0,220.0,8.0,2527200.0,True,True,3,4.0,64.0,False,False,True,False,5.0,9.0
1453,13,True,True,True,2022,204.0,163.3,73.6,8.4,0,6.8,400.0,92.9,0,5000.0,800.0,8.0,2767680.0,False,False,6,12.0,512.0,False,False,True,False,20.0,9.0
20,0,True,True,False,2018,279.0,209.5,125.0,8.3,1,8.0,189.0,70.9,0,4080.0,140.0,4.0,1024000.0,True,True,4,1.0,16.0,True,False,False,False,16.0,10.0
1221,9,True,True,True,2021,248.0,171.6,81.5,10.6,1,6.67,395.0,76.8,0,4630.0,269.0,8.0,2592000.0,False,True,6,4.0,64.0,False,False,True,False,20.0,9.0
1790,12,True,True,False,2020,196.0,164.9,77.0,9.0,1,6.53,269.0,81.1,0,5000.0,91.35,8.0,1152000.0,True,True,4,2.0,32.0,False,False,True,False,20.0,9.0
