year,name,brand,core,type,version,memory,network,sensor,dimensions,weight,sim,size,screen_to_body_ratio,resolution,ppi_density,price,battery
2019,G5 Plus,BLU,8,Android,9.0,"[('32', '2')]",111,"['Accelerometer', 'proximity']",161.4 x 78 x 9.6,181,Nano-SIM,6.0,73.8,720 x 1440,268,,3000
2019,G5,BLU,8,Android,9.0,"[('32', '2')]",111,"['Accelerometer', 'proximity']",150.5 x 71.5 x 10.4,187,Nano-SIM,5.5,72.5,720 x 1440,293,,3000
2019,G9,BLU,8,Android,9.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",155.4 x 71.8 x 8,165,Micro-SIM,6.3,88.8,720 x 1520,267,160,4000
2019,C5L,BLU,4,Android,8.1,"[('8', '1')]",111,['Accelerometer'],144.3 x 72.5 x 10.3,153,Nano-SIM,5.0,65.9,480 x 854,196,60,2000
2019,Studio X8 HD (2019),BLU,4,Android,8.1,"[('8', '1')]",011,['Accelerometer'],145.5 x 74.5 x 9.8,143,Mini-SIM,5.0,63.6,720 x 1280,294,,2000
2019,C6L,BLU,4,Android,8.1,"[('16', '1')]",111,"['Accelerometer', 'proximity']",154.4 x 78.6 x 10.4,203,Micro-SIM,5.5,68.7,720 x 1280,267,70,2500
2019,Vivo One Plus (2019),BLU,4,Android,8.1,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",156.7 x 75.2 x 8.3,178,Nano-SIM,6.2,82.1,720 x 1500,268,110,3000
2018,Vivo Go,BLU,4,Android,9.0,"[('16', '1')]",111,"['Fingerprint', 'accelerometer', 'proximity']",156.7 x 75.2 x 8.4,155,Nano-SIM,6.0,78.8,720 x 1440,268,70,2600
2018,Vivo XL4,BLU,8,Android,8.1,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",157.2 x 76.2 x 8,178,Micro-SIM,6.2,80.1,720 x 1520,271,130,4000
2018,Studio Mega (2018),BLU,4,Android,8.1,"[('16', '1')]",011,"['Accelerometer', 'proximity']",156.7 x 75.2 x 8.4,155,Nano-SIM,6.0,78.8,720 x 1440,268,90,2600
2018,Grand M2 (2018),BLU,4,Android,8.1,"[('8', '1'), ('16', '1')]",011,['Accelerometer'],144.9 x 72.1 x 9.4,160,Nano-SIM,5.2,71.4,720 x 1280,282,,2600
2018,Advance L4,BLU,4,Android,8.1,"[('8', '512')]",011,['Accelerometer'],124.3 x 65.2 x 10.4,104,Micro-SIM,4.0,56.2,480 x 800,233,40,1300
2018,Vivo XI,BLU,8,Android,8.1,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",149 x 72.9 x 7.9,187,Micro-SIM,5.9,80.0,720 x 1520,285,170,3000
2018,Vivo XI+,BLU,8,Android,8.1,"[('64', '4'), ('128', '6')]",111,"['Iris scanner', 'fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",155 x 75.5 x 7.8,199,Micro-SIM,6.2,82.8,1080 x 2246,402,290,3050
2018,C5,BLU,4,Android,8.1,"[('8', '1')]",011,"['Accelerometer', 'proximity']",144.3 x 72.5 x 10.3,145,Micro-SIM,5.0,65.9,480 x 854,196,50,2000
2018,C4,BLU,4,Android,8.1,"[('8', '512')]",011,['Accelerometer'],124.3 x 64.2 x 10.9,118,Micro-SIM,4.0,57.1,480 x 800,233,40,1300
2018,Studio G4,BLU,4,Android,8.1,"[('16', '1')]",011,"['Accelerometer', 'proximity']",141.5 x 73.5 x 8.5,126,Nano-SIM,5.2,71.7,720 x 1280,282,70,2000
2018,C6,BLU,4,Android,8.1,"[('16', '1')]",011,"['Accelerometer', 'proximity']",152.2 x 77.6 x 9.4,167,Nano-SIM,5.5,70.6,720 x 1280,267,80,2500
2018,Grand M3,BLU,4,Android,8.1,"[('16', '1')]",111,"['Fingerprint', 'accelerometer', 'proximity']",149.1 x 70.5 x 9.8,154,Micro-SIM,5.34,70.0,480 x 960,201,100,2500
2018,Pure View,BLU,8,Android,7.0,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",152.4 x 71.7 x 8.1,184,Nano-SIM,5.7,76.7,720 x 1440,282,120,3000
2018,Studio View,BLU,4,Android,7.0,"[('8', '1')]",011,"['Fingerprint', 'accelerometer', 'proximity']",151 x 71 x 9,159,Micro-SIM,5.5,72.8,640 x 1280,260,90,2850
2018,Vivo XL3,BLU,4,Android,8.0,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",147.7 x 70.7 x 8,143,Micro-SIM,5.5,74.8,720 x 1440,293,160,3000
2018,Vivo One Plus,BLU,4,Android,7.1,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",164.8 x 76.7 x 8.6,173,Micro-SIM,6.0,73.5,720 x 1440,268,160,4000
2017,Dash L4,BLU,2,Android,6.0,"[('8', '512')]",011,['Accelerometer'],126.8 x 64.1 x 10.5,119,Micro-SIM,4.0,56.0,480 x 800,233,50,1700
2018,X Link,BLU,256.0,Proprietary,OS,"[('4', '4')]",001,"['Accelerometer', 'heart rate']",45.8 x 54 x 13.9,65,Mini-SIM,1.1,,240 x 240,309,50,320
2018,Vivo XL3 Plus,BLU,4,Android,7.1.2,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",158.1 x 76.5 x 8.2,169,Nano-SIM,6.0,76.8,720 x 1440,268,180,3000
2018,Vivo X,BLU,8,Android,7.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",160 x 76.8 x 8.2,188,Micro-SIM,6.0,75.6,720 x 1440,268,260,4010
2018,Studio J8M LTE,BLU,4,Android,7.0,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",145 x 72 x 9.4,140,Micro-SIM,5.0,66.0,720 x 1280,294,90,2000
2018,Vivo One,BLU,4,Android,7.1.1,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",148.4 x 70.1 x 9.8,160,Micro-SIM,5.5,75.0,720 x 1440,293,120,3000
2018,Studio View XL,BLU,4,Android,7.0,"[('16', '1')]",011,"['Fingerprint', 'accelerometer', 'proximity']",160.1 x 74.3 x 9.3,174,Micro-SIM,5.7,70.5,720 x 1440,282,100,3000
2017,Dash L5 LTE,BLU,4,Android,7.0,"[('8', '1')]",111,"['Accelerometer', 'proximity']",145 x 73.6 x 10.5,148,Micro-SIM,5.0,64.6,480 x 854,196,,2000
2017,Dash L4 LTE,BLU,4,Android,7.0,"[('8', '1')]",111,['Accelerometer'],126.8 x 64.1 x 10.5,123,Micro-SIM,4.0,56.0,480 x 800,233,,1700
2017,Grand 5.5 HD II,BLU,4,Android,7.0,"[('16', '1')]",011,"['Accelerometer', 'proximity']",155.2 x 78.2 x 8.4,170,Micro-SIM,5.5,68.7,720 x 1280,267,,2800
2017,Life One X3,BLU,8,Android,7.0,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity']",154 x 75.3 x 8.9,182,Nano-SIM,5.5,71.9,1080 x 1920,401,,5000
2017,R2 Plus,BLU,8,Android,7.0,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",155.7 x 77 x 9.2,167,Micro-SIM,5.5,69.6,1080 x 1920,401,,3000
2017,Studio G3,BLU,4,Android,7.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",149.2 x 74.3 x 9.9,161,Micro-SIM,5.2,67.2,480 x 854,188,,2050
2017,Grand M2 LTE,BLU,4,Android,7.0,"[('8', '1')]",111,['Accelerometer'],144.9 x 72.1 x 9.4,160,Nano-SIM,5.2,71.3,480 x 854,188,,2600
2017,C5 LTE,BLU,4,Android,6.0,"[('8', '1')]",111,['Proximity'],144.4 x 73.2 x 10,176,Micro-SIM,5.0,65.2,480 x 854,196,,2000
2017,Grand M2,BLU,4,Android,7.0,"[('8', '1')]",011,['Accelerometer'],144.9 x 72.1 x 9.4,160,Nano-SIM,5.2,71.3,480 x 854,188,,2600
2017,C5 (2017),BLU,2,Android,6.0,"[('8', '512')]",011,['Proximity'],144.4 x 73.2 x 10,172,Micro-SIM,5.0,65.2,480 x 854,196,,2000
2017,S1,BLU,8,Android,7.0,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",147.3 x 72.8 x 8.4,137,Nano-SIM,5.2,69.5,720 x 1280,282,,2800
2017,Grand XL LTE,BLU,4,Android,7.0,"[('8', '1'), ('16', '2')]",111,"['Accelerometer', 'proximity']",157.6 x 78.8 x 8.5,182,Nano-SIM,5.5,67.1,720 x 1280,267,,3200
2017,Touchbook M7,BLU,4,Android,6.0,"[('8', '1')]",011,['Accelerometer'],187.7 x 107.5 x 9.7,265,Micro-SIM,7.0,68.3,600 x 1024,170,,2800
2017,Studio Pro,BLU,4,Android,7.0,"[('8', '1')]",011,['Accelerometer'],144.1 x 72.8 x 9.9,151,Micro-SIM,5.0,65.7,720 x 1280,294,,2000
2017,Studio G Mini,BLU,2,Android,6.0,"[('8', '512')]",011,['Accelerometer'],133.6 x 67.8 x 10,121,Micro-SIM,4.5,61.6,480 x 854,218,,1700
2017,Vivo 8,BLU,8,Android,7.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",154.5 x 76.5 x 8.3,180,Micro-SIM,5.5,70.6,1080 x 1920,401,250,4010
2017,Studio J8,BLU,4,Android,7.0,"[('8', '1')]",011,"['Fingerprint', 'accelerometer', 'proximity']",155.7 x 77.6 x 8.9,183,Micro-SIM,5.5,69.0,720 x 1280,267,,2500
2017,Studio J8 LTE,BLU,4,Android,7.0,"[('8', '1'), ('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",155.7 x 77.6 x 8.9,183,Micro-SIM,5.5,69.0,720 x 1280,267,,2500
2017,Touchbook M7 Pro,BLU,4,Android,7.0,"[('8', '1')]",011,['Accelerometer'],188.4 x 109.2 x 9.4,275,Mini-SIM,7.0,67.0,600 x 1024,170,,3000
2017,Grand Mini,BLU,2,Android,6.0,"[('8', '512')]",011,['Accelerometer'],132 x 66 x 8.6,132,Micro-SIM,4.5,64.1,480 x 854,218,,1500
2017,R2 LTE,BLU,4,Android,7.0,"[('16', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",150.3 x 74.3 x 9.6,156,Micro-SIM,5.2,66.8,720 x 1280,282,,3000
2017,R2,BLU,4,Android,7.0,"[('8', '1')]",011,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",150.3 x 74.3 x 9.6,156,Micro-SIM,5.2,66.8,720 x 1280,282,,3000
2017,Tank Xtreme Pro,BLU,4,Android,7.0,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",146 x 74.8 x 13.9,206,Nano-SIM,5.0,63.1,720 x 1280,294,,4300
2017,Studio J1,BLU,2,Android,6.0,"[('8', '512')]",011,['Accelerometer'],121.5 x 62.5 x 10.3,135,Micro-SIM,4.0,60.0,480 x 800,233,,1350
2017,Grand X LTE,BLU,4,Android,7.0,"[('8', '1')]",111,"['Accelerometer', 'proximity']",147.2 x 72 x 8.9,168,Micro-SIM,5.0,65.0,720 x 1280,294,,2400
2017,Grand XL,BLU,4,Android,7.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",157.5 x 78.6 x 9.1,187,Nano-SIM,5.5,67.4,720 x 1280,267,,2650
2017,Studio J2,BLU,2,Android,6.0,"[('8', '512')]",011,['Accelerometer'],144.9 x 72.9 x 10.4,143,Micro-SIM,5.0,65.2,480 x 854,196,,2000
2017,Studio Mega,BLU,4,Android,7.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",166.2 x 83.9 x 9.5,196,Micro-SIM,6.0,71.2,720 x 1280,245,,2500
2017,R1 Plus,BLU,4,Android,6.0,"[('16', '2'), ('32', '3')]",111,"['Accelerometer', 'gyro', 'proximity']",153 x 76.6 x 10.5,191,Micro-SIM,5.5,71.2,720 x 1280,267,,4000
2017,Studio Selfie LTE,BLU,4,Android,5.1,"[('8', '1')]",111,"['Accelerometer', 'proximity']",142.7 x 72.9 x 8.8,155,Nano-SIM,5.0,66.2,480 x 854,196,,2000
2017,Life One X2 Mini,BLU,8,Android,6.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity']",142 x 69.6 x 8.7,152,Micro-SIM,5.0,69.7,1080 x 1920,441,170,3000
2017,Dash L3,BLU,2,Android,6.0,"[('4', '512')]",011,['Accelerometer'],127.1 x 64.3 x 11.5,135,,4.0,55.7,480 x 800,233,,1400
2017,Advance 4.0 L3,BLU,4,Android,6.0,"[('4', '512')]",011,['Accelerometer'],126.6 x 66.3 x 11.4,127,Mini-SIM,4.0,54.3,480 x 800,233,,1300
2017,Vivo XL2,BLU,4,Android,6.0,"[('32', '3')]",111,"['Accelerometer', 'proximity', 'compass']",154 x 76.6 x 9.2,175,Micro-SIM,5.5,70.7,720 x 1280,267,,3150
2017,Vivo 5 Mini,BLU,4,Android,6.0,"[('8', '512')]",011,['Accelerometer'],125.2 x 62 x 8.5,119,Micro-SIM,4.0,58.7,480 x 800,233,,1500
2017,Grand Max,BLU,4,Android,6.0,"[('8', '1')]",011,"['Accelerometer', 'gyro', 'proximity']",145 x 72.1 x 7.8,154,Micro-SIM,5.0,65.9,720 x 1280,294,,2200
2017,Grand Energy,BLU,4,Android,6.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",145.7 x 72.8 x 11,190,Micro-SIM,5.0,65.0,720 x 1280,294,,4000
2017,Grand M,BLU,4,Android,6.0,"[('8', '512')]",011,['Accelerometer'],144.9 x 72.1 x 9.4,171,Micro-SIM,5.0,65.9,480 x 854,196,,2200
2017,Grand X,BLU,4,Android,6.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",145.8 x 72.9 x 9.1,165,Micro-SIM,5.0,64.8,720 x 1280,294,,2200
2016,Studio J5,BLU,4,Android,6.0,"[('8', '1')]",111,['Accelerometer'],142.8 x 73 x 9.6,130,Micro-SIM,5.0,66.1,720 x 1280,294,,2300
2017,Tank Xtreme 5.0,BLU,4,Android,6.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",153.5 x 79.8 x 13.8,181,Micro-SIM,5.0,56.3,720 x 1280,294,,3000
2017,Tank Xtreme 4.0,BLU,4,Android,6.0,"[('4', '512')]",011,['Accelerometer'],130 x 69 x 13.9,141,Micro-SIM,4.0,50.8,480 x 800,233,,2800
2017,Tank Xtreme 2.4,BLU,,,,"[('32', 'RO'), ('24', 'RA')]",001,[''],129 x 58.7 x 14.4,139,Micro-SIM,2.4,23.6,240 x 320,167,,1650
2016,Energy X Plus 2,BLU,4,Android,6.0,"[('8', '1')]",011,"['Accelerometer', 'proximity', 'compass']",154.3 x 77.5 x 9.6,172,Micro-SIM,5.5,69.7,720 x 1280,267,,4900
2016,Studio Max,BLU,8,Android,6.0,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity']",153.8 x 75.6 x 8.5,169,Nano-SIM,5.5,71.7,1080 x 1920,401,,4000
2016,Studio G2 HD,BLU,4,Android,6.0,"[('8', '1')]",011,['Accelerometer'],146 x 73.6 x 10.5,141,Mini-SIM,5.0,64.1,720 x 1280,294,,2000
2016,Life Max,BLU,4,Android,6.0,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",154.5 x 77.1 x 8.7,153,Micro-SIM,5.5,70.0,720 x 1280,267,,3700
2016,Advance 4.0 M,BLU,4,Android,6.0,"[('4', '512')]",011,['Accelerometer'],123.6 x 61.5 x 10.3,114,Micro-SIM,4.0,59.9,480 x 800,233,,1300
2016,Dash XL,BLU,4,Android,6.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",155 x 78.1 x 9.4,168,Micro-SIM,5.5,68.9,720 x 1280,267,,2500
2016,Dash G,BLU,4,Android,6.0,"[('4', '512')]",011,"['Accelerometer', 'proximity']",146.3 x 73.7 x 9.8,157,Mini-SIM,5.0,63.9,480 x 854,196,,2000
2016,Vivo 6,BLU,8,Android,6.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",154.3 x 74.9 x 7,170,Micro-SIM,5.5,72.2,1080 x 1920,401,,3130
2016,Studio XL2,BLU,4,Android,6.0,"[('16', '2')]",111,"['Accelerometer', 'proximity']",165.7 x 83.6 x 9.1,200,Micro-SIM,6.0,71.6,720 x 1280,245,,4900
2016,Studio G Max,BLU,4,Android,6.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",148.4 x 73.9 x 8.1,146,Micro-SIM,5.2,68.0,720 x 1280,282,,2300
2016,Studio G Plus HD,BLU,4,Android,6.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",148.7 x 77.4 x 8.9,189,Micro-SIM,5.5,72.5,720 x 1280,267,,2500
2016,Life One X2,BLU,8,Android,6.0.1,"[('16', '2'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity']",148 x 72.4 x 9.5,166,Micro-SIM,5.2,69.6,1080 x 1920,424,,3150
2016,Vivo 5R,BLU,8,Android,6.0,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity']",154.5 x 75.6 x 8.3,166,Micro-SIM,5.5,71.4,1080 x 1920,401,,3150
2016,Pure XR,BLU,8,Android,6.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity']",154.3 x 74.9 x 7,147.2,Micro-SIM,5.5,72.2,1080 x 1920,401,,3000
2016,Studio G HD LTE,BLU,4,Android,6.0,"[('8', '1')]",111,"['Accelerometer', 'proximity']",145 x 72 x 9.4,145,Micro-SIM,5.0,66.0,720 x 1280,294,,2200
2016,Studio G2,BLU,4,Android,6.0,"[('8', '512')]",011,"['Accelerometer', 'proximity']",145 x 72 x 9.4,145,Micro-SIM,5.0,66.0,480 x 854,196,,2200
2016,Studio M LTE,BLU,4,Android,6.0,"[('8', '1')]",111,"['Accelerometer', 'proximity']",145 x 72.5 x 8.5,155,Micro-SIM,5.0,65.5,480 x 854,196,,2300
2016,Studio C 8+8,BLU,4,Android,6.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",144.4 x 72.5 x 8.5,152,Micro-SIM,5.0,65.8,720 x 1280,294,,3000
2016,Studio C 8+8 LTE,BLU,4,Android,6.0,"[('8', '1')]",111,"['Accelerometer', 'proximity']",144.4 x 72.5 x 8.5,143,Micro-SIM,5.0,65.8,720 x 1280,294,,3000
2016,Energy Diamond,BLU,4,Android,6.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",147.5 x 71.5 x 12.7,184,Micro-SIM,5.0,65.3,480 x 854,196,,4000
2016,Diamond M,BLU,4,Android,6.0,"[('4', '512')]",011,"['Accelerometer', 'proximity']",144.5 x 71.5 x 12,162,Micro-SIM,5.0,66.7,480 x 854,196,,2200
2016,Energy M,BLU,4,Android,6.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",146.5 x 73.2 x 10.5,136,Micro-SIM,5.0,64.2,480 x 854,196,,4000
2016,Neo X LTE,BLU,4,Android,6.0,"[('8', '1')]",111,"['Accelerometer', 'proximity']",146.1 x 73.8 x 7.5,169,Micro-SIM,5.0,63.9,480 x 854,196,,2500
2016,R1 HD,BLU,4,Android,6.0,"[('8', '1'), ('16', '2')]",111,"['Accelerometer', 'proximity']",143.5 x 72 x 8.7,142,Micro-SIM,5.0,66.7,720 x 1280,294,,2500
2016,Grand 5.5 HD,BLU,4,Android,6.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",155.2 x 79 x 9.6,188,Micro-SIM,5.5,68.0,720 x 1280,267,,2500
2016,Energy Diamond Mini,BLU,4,Android,5.1,"[('4', '512')]",011,['Accelerometer'],131.5 x 63.8 x 11.3,142,Mini-SIM,4.0,54.3,480 x 800,233,,3000
2016,Dash 4.5 (2016),BLU,4,Android,5.1,"[('4', '512')]",011,['Accelerometer'],132.8 x 66.8 x 10.5,134,Mini-SIM,4.5,62.9,480 x 854,218,,1800
2016,Neo X Mini,BLU,4,Android,6.0,"[('4', '512')]",011,"['Accelerometer', 'proximity']",143 x 73.8 x 9.8,151,Micro-SIM,4.5,52.9,480 x 854,218,,1700
2016,Energy XL,BLU,8,Android,5.1,"[('64', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity']",160.9 x 81.2 x 8.4,208,,6.0,76.0,1080 x 1920,367,,5000
2016,Touch Book M7,BLU,4,Android,5.1,"[('8', '1')]",011,['Accelerometer'],188 x 107.8 x 9.9,-,,7.0,68.0,600 x 1024,170,,2800
2016,Studio Touch,BLU,4,Android,6.0,"[('8', '1')]",111,"['Fingerprint', 'accelerometer', 'proximity']",143.2 x 71.2 x 8.4,141,,5.0,67.6,720 x 1280,294,,2500
2016,Dash L2,BLU,4,Android,6.0,"[('4', '512')]",011,['Accelerometer'],127 x 64.5 x 11.7,123,,4.0,55.6,480 x 800,233,,1400
2016,Studio Selfie 2,BLU,4,Android,5.1,"[('8', '1')]",011,"['Accelerometer', 'proximity']",144.4 x 72.5 x 8.5,153,Micro-SIM,5.0,65.8,480 x 854,196,,3000
2016,Neo XL,BLU,4,Android,5.1,"[('8', '1')]",011,"['Accelerometer', 'proximity']",162 x 84.5 x 8.5,183,Micro-SIM,6.0,72.5,720 x 1280,245,,2800
2016,Neo X,BLU,4,Android,5.1,"[('4', '512')]",011,"['Accelerometer', 'proximity']",143 x 73.8 x 9.8,151,Micro-SIM,5.0,65.3,480 x 854,196,,2000
2016,Studio X8 HD,BLU,8,Android,5.1,"[('4', '512')]",001,['Accelerometer'],146 x 73.6 x 9.9,144,Micro-SIM,5.0,64.1,720 x 1280,294,,2000
2016,Energy JR,BLU,2,Android,4.4.2,"[('512', '256')]",001,['Accelerometer'],131.5 x 63.8 x 11.3,136,Micro-SIM,4.0,54.3,480 x 800,233,,3000
2016,Advance 4.0 L2,BLU,4,Android,6.0,"[('4', '512')]",011,['Accelerometer'],133.7 x 65.8 x 10.8,122,Mini-SIM,4.0,51.8,480 x 800,233,,1300
2016,Dash X2,BLU,4,Android,6.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",145 x 73.1 x 9.7,174,Micro-SIM,5.0,65.0,720 x 1280,294,,2000
2016,Dash M2,BLU,4,Android,6.0,"[('4', '512')]",011,"['Accelerometer', 'proximity']",145 x 73.4 x 9.8,172,Micro-SIM,5.0,64.7,480 x 854,196,,2000
2016,Studio X Mini,BLU,4,Android,5.1,"[('8', '1')]",111,"['Accelerometer', 'proximity']",133.7 x 65.8 x 10.8,122,Micro-SIM,4.5,63.4,480 x 854,218,,1800
2016,Life Mark,BLU,4,Android,5.1,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",142.4 x 72 x 9.5,150,Micro-SIM,5.0,67.2,720 x 1280,294,,2300
2016,Studio One Plus,BLU,8,Android,5.1,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",143.5 x 71.2 x 8.7,175,Micro-SIM,5.5,81.6,1080 x 1920,401,,3200
2016,Studio One,BLU,4,Android,5.1,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",141.5 x 71 x 7.6,147,Micro-SIM,5.0,68.6,720 x 1280,294,,2450
2016,Dash X Plus LTE,BLU,4,Android,5.1,"[('8', '1')]",111,"['Accelerometer', 'proximity']",158.8 x 77.7 x 10.2,190,Micro-SIM,5.5,67.6,720 x 1280,267,,2750
2016,Energy X LTE,BLU,4,Android,5.1,"[('16', '1')]",111,"['Accelerometer', 'proximity', 'compass']",143 x 69.9 x 8.5,183,,5.0,68.9,720 x 1280,294,,4000
2016,Life XL,BLU,8,Android,5.1,"[('8', '1'), ('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",155.4 x 79.3 x 8.5,168,Micro-SIM,5.5,67.7,720 x 1280,267,,2820
2016,Studio 5.5 HD,BLU,4,Android,5.1,"[('8', '1')]",011,"['Accelerometer', 'proximity']",153.8 x 77.4 x 9.1,183,Micro-SIM,5.5,70.1,720 x 1280,267,,2500
2016,Energy X 2,BLU,4,Android,5.1,"[('8', '1')]",011,"['Accelerometer', 'proximity']",143.5 x 71 x 9.6,190,Micro-SIM,5.0,67.6,720 x 1280,294,,4000
2016,Neo X Plus,BLU,4,Android,5.1,"[('8', '1')]",011,"['Accelerometer', 'proximity']",152.6 x 77.9 x 8.3,162,Micro-SIM,5.5,70.2,720 x 1280,267,,2500
2016,Studio G HD,BLU,4,Android,5.1,"[('8', '1')]",011,"['Accelerometer', 'proximity']",143.3 x 71.5 x 8.4,133,Micro-SIM,5.0,67.3,720 x 1280,294,,2000
2016,Studio M HD,BLU,4,Android,5.1,"[('16', '1')]",011,"['Accelerometer', 'proximity']",143.3 x 72 x 8.9,150,Micro-SIM,5.0,66.8,720 x 1280,294,80,2000
2016,Studio C HD,BLU,4,Android,5.1,"[('8', '1')]",011,"['Accelerometer', 'proximity']",144.7 x 71.2 x 10.2,176,Micro-SIM,5.0,66.9,720 x 1280,294,,2000
2016,Vivo XL,BLU,8,Android,5.1,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",155.3 x 76.7 x 7.5,154,Micro-SIM,5.5,70.0,720 x 1280,267,,3150
2016,Vivo 5,BLU,8,Android,5.1,"[('32', '3')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",151.9 x 74.6 x 6.9,142.6 (5.04 oz),Micro-SIM,5.5,73.6,720 x 1280,267,240,3150
2015,Life One X (2016),BLU,8,Android,5.1,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",149.5 x 73.6 x 8.6,141,Micro-SIM,5.2,67.7,1080 x 1920,424,,2900
2015,Studio G Plus,BLU,4,Android,5.1,"[('8', '1')]",011,"['Accelerometer', 'proximity']",155.5 x 78.8 x 9.6,154,Micro-SIM,5.5,68.0,480 x 854,178,,2800
2015,Dash X LTE,BLU,4,Android,5.1,"[('8', '1')]",111,"['Accelerometer', 'proximity']",142.5 x 71 x 9.3,157,,5.0,68.1,720 x 1280,294,,2500
2015,Studio 7.0 LTE,BLU,4,Android,5.1,"[('16', '1')]",111,"['Accelerometer', 'proximity', 'compass']",190 x 99.8 x 8.5,266,,7.0,71.2,720 x 1280,210,,3700
2015,Dash L,BLU,2,Android,4.4,"[('4', '512')]",011,['Accelerometer'],126 x 64 x 11,122,Micro-SIM,4.0,56.5,480 x 800,233,,1450
2015,Studio G LTE,BLU,4,Android,5.1,"[('8', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",143 x 72 x 8.9,149,Micro-SIM,5.0,66.9,480 x 854,196,,2500
2015,Dash M,BLU,4,Android,5.0,"[('4', '768')]",011,"['Accelerometer', 'proximity']",145.2 x 73.2 x 9.1,157,Micro-SIM,5.0,64.8,480 x 854,196,,1800
2015,Dash X,BLU,4,Android,5.1,"[('8', '1')]",011,"['Accelerometer', 'proximity']",142.5 x 71 x 9.3,148,Micro-SIM,5.0,68.1,720 x 1280,294,,2000
2015,Studio Energy 2,BLU,4,Android,5.0,"[('16', '1.5')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",144 x 71.2 x 10.1,176,,5.0,67.2,720 x 1280,294,,5000
2015,Dash X Plus,BLU,4,Android,5.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",158.8 x 77.7 x 10.2,190,Micro-SIM,5.5,67.6,720 x 1280,267,,2750
2015,Energy X,BLU,4,Android,5.1,"[('8', '1')]",011,"['Accelerometer', 'proximity']",142 x 70 x 8.9,154,Micro-SIM,5.0,69.3,720 x 1280,294,,4000
