year,name,brand,core,type,version,memory,network,sensor,dimensions,weight,size,screen_to_body_ratio,resolution,ppi_density,price,battery,sim
2017,Tab3 8 Plus,Lenovo,8,Android,6.0.1,"[('16', '3')]",111,"['Accelerometer', 'proximity', 'compass']",210 x 125 x 8.9,329,8.0,70.7,1200 x 1920,283,170,4250,Micro-SIM
2016,ZUK Edge,Lenovo,4,Android,7.0,"[('64', '4'), ('64', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'heart rate', 'altimeter']",142.9 x 74.5 x 7.7,160,5.5,78.3,1080 x 1920,401,450,3100,Nano-SIM
2016,A6600 Plus,Lenovo,4,Android,6.0,"[('16', '2')]",111,"['Accelerometer', 'proximity']",141 x 71 x 8.8,142,5.0,68.8,720 x 1280,294,130,2300,Micro-SIM
2016,A6600,Lenovo,4,Android,6.0,"[('16', '1')]",111,"['Accelerometer', 'proximity']",141 x 71 x 8.8,142,5.0,68.8,720 x 1280,294,110,2300,Micro-SIM
2016,B,Lenovo,4,Android,6.0,"[('8', '1')]",111,['Accelerometer'],132.5 x 66 x 9.9,144,4.5,65.9,480 x 800,207,80,2000,Micro-SIM
2016,A Plus,Lenovo,4,Android,5.1,"[('8', '1')]",011,['Accelerometer'],133 x 66 x 9.9,146,4.5,63.6,480 x 854,218,70,2000,Micro-SIM
2016,P2,Lenovo,8,Android,6.0.1,"[('32', '3'), ('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",153 x 76 x 8.3,177,5.5,71.7,1080 x 1920,401,240,5100,Nano-SIM
2016,K6 Note,Lenovo,8,Android,6.0,"[('32', '3'), ('32', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",151 x 76 x 8.4,169,5.5,72.7,1080 x 1920,401,250,4000,Nano-SIM
2016,K6 Power,Lenovo,8,Android,6.0,"[('16', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",141.9 x 70.3 x 9.3,145,5.0,69.1,1080 x 1920,441,170,4000,Nano-SIM
2016,K6,Lenovo,8,Android,6.0,"[('16', '2'), ('32', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",141.9 x 70.3 x 8.2,140,5.0,69.1,1080 x 1920,441,200,3000,Nano-SIM
2016,Yoga Tab 3 10,Lenovo,4,Android,6.0,"[('16', '2')]",111,['Accelerometer'],253 x 185 x 9.5,655,10.1,63.2,800 x 1280,149,180,8400,Micro-SIM
2016,Yoga Tab 3 Plus,Lenovo,8,Android,6.0.1,"[('32', '3')]",111,"['Accelerometer', 'compass']",247 x 179,637,10.1,66.9,1600 x 2560,299,300,9300,Micro-SIM
2016,Vibe A,Lenovo,4,Android,5.1,"[('4', '512')]",011,['Accelerometer'],124.5 x 64 x 10.6,132,4.0,57.2,480 x 800,233,50,1700,Mini-SIM
2016,C2 Power,Lenovo,4,Android,6.0,"[('16', '2')]",111,"['Accelerometer', 'proximity']",9.6,155.6,5.0,,720 x 1280,294,170,3500,Micro-SIM
2016,C2,Lenovo,4,Android,6.0,"[('8', '1'), ('16', '1')]",111,"['Accelerometer', 'proximity']",143 x 71.4 x 8.6,139,5.0,67.5,720 x 1280,294,200,2750,Micro-SIM
2016,Phab2 Plus,Lenovo,8,Android,6.0,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",173.9 x 88.3 x 9.6,218,6.4,73.5,1080 x 1920,344,250,4050,Micro-SIM
2016,Phab2,Lenovo,4,Android,6.0,"[('32', '3')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",175 x 89.5 x 9.6,225,6.4,72.1,720 x 1280,229,230,4050,Micro-SIM
2016,Phab2 Pro,Lenovo,8,Android,6.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",179.8 x 88.6 x 10.7,259,6.4,70.9,1440 x 2560,459,350,4050,Nano-SIM
2016,ZUK Z2,Lenovo,4,Android,6.0.1,"[('32', '3'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",141.7 x 68.9 x 8.5,149,5.0,70.6,1080 x 1920,441,220,3500,Nano-SIM
2016,Vibe C,Lenovo,4,Android,5.1.1,"[('8', '1')]",111,['Accelerometer'],143.5 x 71.8 x 9,166,5.0,66.9,480 x 854,196,90,2300,Micro-SIM
2016,ZUK Z2 Pro,Lenovo,4,Android,6.0.1,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'heart rate', 'altimeter']",145.4 x 70.5 x 7.5,145,5.2,72.7,1080 x 1920,424,350,3100,Nano-SIM
2016,Tab3 10,Lenovo,4,Android,6.0.1,"[('32', '2'), ('64', '3')]",011,['Accelerometer'],247 x 171 x 8.9,509,10.1,70.0,1920 x 1200,224,280,7000,Micro-SIM
2016,Tab3 8,Lenovo,4,Android,6.0.1,"[('16', '1'), ('16', '2')]",111,['Accelerometer'],210 x 125 x 8.9,329,8.0,70.7,800 x 1280,189,120,4290,Micro-SIM
2016,Tab3 7,Lenovo,4,Android,6.0,"[('8', '1'), ('16', '1')]",111,['Accelerometer'],191 x 100 x 8.8,260,7.0,72.2,600 x 1024,170,80,3450,Micro-SIM
2016,Vibe K5 Plus,Lenovo,8,Android,5.1,"[('16', '2')]",111,"['Accelerometer', 'proximity']",142 x 71 x 8,142,5.0,68.4,1080 x 1920,441,140,2750,
2016,Vibe K5,Lenovo,8,Android,5.1,"[('16', '2')]",111,"['Accelerometer', 'proximity']",142 x 71 x 8,142,5.0,68.4,720 x 1280,294,120,2750,Micro-SIM
2016,A7000 Turbo,Lenovo,8,Android,5,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",152.6 x 76.2 x 8,150,5.5,71.7,1080 x 1920,401,180,2900,Micro-SIM
2016,Vibe P1 Turbo,Lenovo,8,Android,5.1,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",152.9 x 75.6 x 9.9,189,5.5,72.1,1080 x 1920,401,260,4900,Nano-SIM
2016,K5 Note,Lenovo,8,Android,5.1,"[('32', '3'), ('32', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",152 x 75.7 x 8.5,165,5.5,72.5,1080 x 1920,401,190,3500,Nano-SIM
2016,Lemon 3,Lenovo,8,Android,5.1,"[('16', '2')]",111,"['Accelerometer', 'proximity']",142 x 71 x 8,142,5.0,68.4,1080 x 1920,441,110,2750,Micro-SIM
2016,Vibe S1 Lite,Lenovo,8,Android,5.1,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",145 x 71 x 8.6,129,5.0,66.9,1080 x 1920,441,210,2700,Micro-SIM
2016,Vibe K4 Note,Lenovo,8,Android,5.1.1,"[('8', '2'), ('16', '2'), ('16', '3'), ('32', '2')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",153.6 x 76.5 x 9.2,158,5.5,71.0,1080 x 1920,401,190,3300,Micro-SIM
2015,Vibe X3 c78,Lenovo,8,Android,5.1,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",153.6 x 76.5 x 9.2,-,5.5,71.0,1080 x 1920,401,320,3300,Micro-SIM
2015,Vibe X3,Lenovo,6,Android,5.1,"[('32', '3'), ('64', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",154 x 76.5 x 9.3,175,5.5,70.8,1080 x 1920,401,300,3500,Nano-SIM
2015,A3690,Lenovo,4,Android,5.1,"[('8', '1')]",111,"['Accelerometer', 'proximity']",141.2 x 71.2 x 8.8,140,5.0,68.6,720 x 1280,294,110,2300,Micro-SIM
2015,Yoga Tab 3 Pro,Lenovo,4,Android,6.0,"[('64', '4')]",111,"['Accelerometer', 'compass']",246.9 x 179.1 x 4.7,666.8,10.1,66.9,1600 x 2560,299,380,10,Micro-SIM
2015,Yoga Tab 3 8.0,Lenovo,4,Android,5.1,"[('16', '1')]",001,['Accelerometer'],209.8 x 145.8 x 7,467.2,8.0,60.7,800 x 1280,189,160,6200,
2015,A1000,Lenovo,4,Android,5.0,"[('8', '1')]",011,['Accelerometer'],124.5 x 64 x 10.6,132,4.0,57.2,480 x 800,233,60,2000,Mini-SIM
2015,Phab,Lenovo,4,Android,5.1,"[('16', '1')]",111,"['Accelerometer', 'proximity', 'compass']",186 x 97 x 8.9,250,6.98,74.4,720 x 1280,210,180,4250,Micro-SIM
2015,Phab Plus,Lenovo,8,Android,5.0,"[('32', '2')]",111,"['Accelerometer', 'proximity', 'compass']",186.6 x 96.6 x 7.6,229,6.8,70.7,1080 x 1920,324,250,3500,Micro-SIM
2015,Vibe P1,Lenovo,8,Android,5.1,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",152.9 x 75.6 x 9.9,189,5.5,72.1,1080 x 1920,401,380,5000,Nano-SIM
2015,A6010 Plus,Lenovo,4,Android,5,"[('16', '2')]",111,"['Accelerometer', 'proximity']",141 x 70 x 8.2,128,5.0,69.8,720 x 1280,294,160,2300,Micro-SIM
2015,A6010,Lenovo,4,Android,5,"[('8', '1')]",111,"['Accelerometer', 'proximity']",141 x 70 x 8.2,128,5.0,69.8,720 x 1280,294,150,2300,Micro-SIM
2015,Vibe P1m,Lenovo,4,Android,5.1,"[('16', '2')]",111,"['Accelerometer', 'proximity']",141 x 71.8 x 9.3,148,5.0,68.1,720 x 1280,294,110,4000,Micro-SIM
2015,Vibe S1,Lenovo,8,Android,5.0,"[('32', '3')]",111,"['Accelerometer', 'proximity']",143.3 x 70.8 x 7.8,132,5.0,67.9,1080 x 1920,441,270,2420,Nano-SIM
2015,ZUK Z1,Lenovo,4,Android,5.1.1,"[('64', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",155.7 x 77.3 x 8.9,175,5.5,69.3,1080 x 1920,401,320,4100,Nano-SIM
2015,A2010,Lenovo,4,Android,5.1,"[('8', '1')]",111,['Accelerometer'],131.5 x 66.5 x 9.9,137,4.5,63.8,480 x 854,218,70,2000,
2015,A616,Lenovo,4,Android,4.4,"[('4', '512')]",111,"['Accelerometer', 'proximity']",149.9 x 77.1 x 9.2,174,5.5,72.1,480 x 854,178,50,2250,Micro-SIM
2015,A3900,Lenovo,8,Android,4.4.2,"[('4', '512')]",111,"['Accelerometer', 'proximity']",142.8 x 71.8 x 9,157,5.0,67.2,480 x 854,196,70,2300,Micro-SIM
2015,K80,Lenovo,4,Android,5.0,"[('32', '2'), ('64', '4')]",111,"['Accelerometer', 'proximity', 'compass']",8.5,158,5.5,,1080 x 1920,401,280,4000,Micro-SIM
2015,S60,Lenovo,4,Android,4.4.2,"[('8', '2')]",111,"['Accelerometer', 'proximity', 'compass']",143.3 x 72 x 7.7,128,5.0,66.8,720 x 1280,294,280,2150,Micro-SIM
2015,A6000 Plus,Lenovo,4,Android,4.4.4,"[('16', '2')]",111,"['Accelerometer', 'proximity']",141 x 70 x 8.2,128,5.0,69.8,720 x 1280,294,110,2300,Micro-SIM
2015,A1900,Lenovo,4,Android,4.4.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",121 x 62 x 9.5,117,4.0,60.7,480 x 800,233,60,1500,Micro-SIM
2015,K3 Note,Lenovo,8,Android,5.2,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",152.6 x 76.2 x 8,150,5.5,71.7,1080 x 1920,401,150,3000,Micro-SIM
2015,Vibe Shot,Lenovo,8,Android,5.0.2,"[('32', '3')]",111,"['Accelerometer', 'proximity', 'compass']",142 x 70 x 7.3,145,5.0,69.3,1080 x 1920,441,300,3000,Micro-SIM
2015,A7000 Plus,Lenovo,8,Android,5.0,"[('16', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",152.6 x 76.2 x 8,140,5.5,71.7,1080 x 1920,401,190,2900,Micro-SIM
2015,A7000,Lenovo,8,Android,5.0.2,"[('8', '2')]",111,"['Accelerometer', 'proximity']",152.6 x 76.2 x 8,140,5.5,71.7,720 x 1280,267,150,2900,Micro-SIM
2015,A5000,Lenovo,4,Android,4.4.2,"[('8', '1')]",011,"['Accelerometer', 'proximity']",140 x 71.4 x 10,160,5.0,68.9,720 x 1280,294,150,4000,Micro-SIM
2015,Tab 2 A10-70,Lenovo,4,Android,4.4.4,"[('16', '2')]",111,['Accelerometer'],247 x 171 x 8.9,509,10.1,73.9,1200 x 1920,218,180,7000,Micro-SIM
2015,Tab 2 A8-50,Lenovo,4,Android,5.0,"[('8', '1'), ('16', '1')]",111,['Accelerometer'],210 x 125 x 8.9,360,8.0,74.6,800 x 1280,184,120,4290,Micro-SIM
2015,P70,Lenovo,8,Android,4.4,"[('16', '2')]",111,"['Accelerometer', 'proximity']",142 x 71.8 x 8.9,149,5.0,67.6,720 x 1280,294,240,4000,Micro-SIM
2015,Tab 2 A7-30,Lenovo,4,Android,4.4.2,"[('16', '1')]",011,['Accelerometer'],191 x 105 x 8.9,269,7.0,68.8,600 x 1024,170,110,3450,Mini-SIM
2015,Tab 2 A7-20,Lenovo,4,Android,4.4,"[('8', '1'), ('16', '1')]",001,['Accelerometer'],189 x 105 x 9.3,269,7.0,69.5,600 x 1024,170,100,3450,
2015,Tab 2 A7-10,Lenovo,4,Android,4.4,"[('8', '1'), ('16', '1')]",001,['Accelerometer'],189 x 105 x 9.3,269,7.0,69.5,600 x 1024,170,90,3450,
2015,A6000,Lenovo,4,Android,4.4.4,"[('8', '1')]",111,"['Accelerometer', 'proximity']",141 x 70 x 8.2,128,5.0,69.8,720 x 1280,294,100,2300,Micro-SIM
2015,P90,Lenovo,4,Android,4.4,"[('32', '2')]",111,"['Accelerometer', 'proximity', 'compass']",150 x 77.4 x 8.5,156,5.5,71.8,1080 x 1920,401,450,4000,Micro-SIM
2015,Vibe X2 Pro,Lenovo,8,Android,4.4,"[('32', '2')]",111,"['Accelerometer', 'proximity', 'compass']",146.3 x 71 x 7,140,5.3,74.6,1080 x 1920,416,330,2410,Nano-SIM
2014,K3,Lenovo,4,Android,4.4.2,"[('16', '1')]",111,"['Accelerometer', 'proximity', 'compass']",141 x 70.5 x 7.9,128,5.0,69.3,720 x 1280,294,80,2300,Micro-SIM
2014,Golden Warrior Note 8,Lenovo,8,Android,4.4.2,"[('8', '1')]",111,['Accelerometer'],169.3 x 83.6 x 8.7,170,6.0,70.1,720 x 1280,245,160,3300,
2014,A916,Lenovo,8,Android,4.4.2,"[('8', '1')]",111,"['Accelerometer', 'proximity']",149.5 x 76.6 x 8.7,173,5.5,72.8,720 x 1280,267,160,2500,
2014,A319,Lenovo,2,Android,4.4.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",123.5 x 63.8 x 10.2,130,4.0,57.8,480 x 800,233,70,1500,Mini-SIM
2014,S856,Lenovo,4,Android,4.4.2,"[('8', '1')]",111,"['Accelerometer', 'proximity']",151 x 77.8 x 9,175,5.5,71.0,720 x 1280,267,210,2500,Mini-SIM
2014,S580,Lenovo,4,Android,4.3,"[('8', '1')]",011,"['Accelerometer', 'proximity']",139.8 x 69.9 x 8.1,129,5.0,70.5,720 x 1280,294,170,2150,Mini-SIM
2014,S90 Sisley,Lenovo,4,Android,4.4.4,"[('16', '1'), ('32', '2')]",111,"['Accelerometer', 'proximity']",146 x 71.7 x 6.9,129,5.0,65.8,720 x 1280,294,260,2300,Micro-SIM
2014,A606,Lenovo,4,Android,4.4.2,"[('8', '1')]",111,"['Accelerometer', 'proximity']",141.5 x 73.2 x 9.1,170,5.0,66.5,480 x 854,196,120,2000,Mini-SIM
2014,Yoga Tablet 2 Pro,Lenovo,4,Android,4.4.2,"[('32', '2')]",111,"['Accelerometer', 'compass']",333 x 233 x 12.6,950,13.3,62.8,2560 x 1440,221,410,9600,Micro-SIM
2014,Yoga Tablet 2 10.1,Lenovo,4,Android,4.4.2,"[('16', '2')]",111,"['Accelerometer', 'compass']",255 x 183 x 7.2,619,10.1,63.4,1920 x 1200,224,300,9600,Micro-SIM
2014,Yoga Tablet 2 8.0 ,Lenovo,4,Android,4.4.2,"[('16', '2')]",011,"['Accelerometer', 'compass']",210 x 149 x 7,419,8.0,59.3,1200 x 1920,283,230,6400,Micro-SIM
2014,Tab S8,Lenovo,4,Android,4.4.2,"[('16', '2')]",111,['Accelerometer'],209.8 x 123.8 x 7.9,299,8.0,71.4,1200 x 1920,283,150,4290,Micro-SIM
2014,Vibe X2,Lenovo,8,Android,4.4,"[('32', '2')]",111,"['Accelerometer', 'proximity', 'compass']",140.2 x 68.6 x 7.3,120,5.0,71.7,1080 x 1920,441,270,2300,Micro-SIM
2014,Vibe Z2,Lenovo,4,Android,4.4,"[('32', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",148.5 x 76.4 x 7.8,158,5.5,73.5,720 x 1280,267,430,3000,Micro-SIM
2014,A850+,Lenovo,8,Android,4.2.2,"[('4', '1')]",011,"['Accelerometer', 'proximity']",150 x 77 x 8.9,161,5.5,72.2,540 x 960,200,160,2500,
2014,Vibe Z2 Pro,Lenovo,4,Android,4.4.2,"[('32', '3')]",111,"['Accelerometer', 'proximity', 'compass']",156 x 81.3 x 7.7,179,6.0,78.3,1440 x 2560,490,430,4000,Micro-SIM
2014,Golden Warrior A8,Lenovo,8,Android,4.4.2,"[('16', '2')]",111,"['Accelerometer', 'proximity']",140.5 x 70.8 x 9,180,5.0,69.3,720 x 1280,294,150,2500,Mini-SIM
2014,Golden Warrior S8,Lenovo,8,Android,4.2.2,"[('8', '1'), ('16', '2')]",011,"['Accelerometer', 'proximity']",146 x 76.7 x 7.9,146,5.3,69.2,720 x 1280,277,150,2000,Mini-SIM
2014,S939,Lenovo,8,Android,4.2,"[('8', '1')]",011,"['Accelerometer', 'proximity']",159 x 84 x 8.7,171.5,6.0,74.3,720 x 1280,245,180,3000,Mini-SIM
2014,S750,Lenovo,4,Android,4.2.1,"[('4', '1')]",011,"['Accelerometer', 'proximity']",135 x 68.2 x 9.9,145,4.5,60.6,540 x 960,245,150,2000,
2014,A889,Lenovo,4,Android,4.2.2,"[('8', '1')]",011,"['Accelerometer', 'proximity', 'compass']",164 x 85.4 x 9,192,6.0,70.9,540 x 960,184,120,2500,
2014,A680,Lenovo,4,Android,4.2.2,"[('4', '1')]",011,['Accelerometer'],145 x 73.5 x 10.8,165,5.0,64.6,480 x 854,196,110,2000,
2014,A316i,Lenovo,2,Android,4.2.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",117 x 63.5 x 12.2,121,4.0,61.3,480 x 800,233,50,1300,Mini-SIM
2014,A328,Lenovo,4,Android,4.4.2,"[('4', '1')]",011,['Accelerometer'],132 x 68.5 x 11,-,4.5,61.7,480 x 854,218,90,2000,Mini-SIM
2014,A536,Lenovo,4,Android,4.4.2,"[('8', '1')]",011,"['Accelerometer', 'proximity']",139.6 x 72 x 10,148,5.0,68.5,480 x 854,196,100,2000,Mini-SIM
2014,A526,Lenovo,4,Android,4.2.2,"[('4', '1')]",011,"['Accelerometer', 'proximity']",132 x 67.6 x 11.1,145,4.5,62.5,480 x 854,218,70,2000,Mini-SIM
2014,A10-70 A7600,Lenovo,4,Android,4.2.2,"[('16', '1'), ('32', '1')]",011,['Accelerometer'],264.1 x 176.5 x 9,550,10.1,63.5,800 x 1280,149,190,6340,Micro-SIM
2014,A8-50 A5500,Lenovo,4,Android,4.2.2,"[('8', '1'), ('16', '1')]",011,['Accelerometer'],217 x 136 x 8.9,360,8.0,62.9,800 x 1280,189,140,4200,Micro-SIM
2014,A7-50 A3500,Lenovo,4,Android,4.2.2,"[('8', '1'), ('16', '1')]",011,"['Accelerometer', 'proximity']",198 x 121.2 x 9.9,320,7.0,59.2,800 x 1280,216,120,3450,Micro-SIM
2014,A7-30 A3300,Lenovo,4,Android,4.2.2,"[('8', '1')]",001,['Accelerometer'],198 x 119.8 x 10.5,327,7.0,58.1,600 x 1024,170,80,3500,Micro-SIM
2014,Yoga Tablet 10 HD+,Lenovo,4,Android,4.3,"[('16', '2'), ('32', '2')]",011,"['Accelerometer', 'compass']",261 x 180 x 8.1,615,10.1,63.0,1200 x 1920,224,260,9000,Micro-SIM
2014,S860,Lenovo,4,Android,4.2,"[('16', '2')]",011,"['Accelerometer', 'proximity']",149.5 x 77 x 10.3,190,5.3,67.3,720 x 1280,277,250,4000,Micro-SIM
2014,S850,Lenovo,4,Android,4.2,"[('16', '1')]",011,"['Accelerometer', 'proximity']",141 x 71 x 8.2,140,5.0,68.8,720 x 1280,294,200,2000,Micro-SIM
2014,S660,Lenovo,4,Android,4.2,"[('8', '1')]",011,"['Accelerometer', 'proximity']",137 x 68.8 x 10,151,4.7,64.6,540 x 960,234,170,3000,
2014,A880,Lenovo,4,Android,4.2.2,"[('8', '1')]",011,"['Accelerometer', 'proximity']",164 x 85.4 x 9.3,196,6.0,70.9,540 x 960,184,130,2500,
2014,A859,Lenovo,4,Android,4.2,"[('8', '1')]",011,"['Accelerometer', 'proximity']",142 x 72.5 x 9.2,163.3,5.0,66.9,720 x 1280,294,140,2250,
2013,S930,Lenovo,4,Android,4.2.2,"[('8', '1')]",011,"['Accelerometer', 'proximity', 'compass']",170 x 86.5 x 8.7,170,6.0,67.5,720 x 1280,245,220,3000,Mini-SIM
2013,S650,Lenovo,4,Android,4.2,"[('8', '1')]",011,"['Accelerometer', 'proximity']",138 x 69.8 x 8.8,126,4.7,63.2,540 x 960,234,270,2000,Mini-SIM
2013,Vibe Z K910,Lenovo,4,Android,4.3,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",149.1 x 77 x 7.9,145.2,5.5,72.6,1080 x 1920,401,480,3000,Micro-SIM
2013,Yoga Tablet 10,Lenovo,4,Android,4.2,"[('16', '1'), ('32', '1')]",011,"['Accelerometer', 'compass']",261 x 180 x 8.1,605,10.1,63.0,1280 x 800,149,220,9000,Micro-SIM
2013,Yoga Tablet 8,Lenovo,4,Android,4.2,"[('16', '1'), ('32', '1')]",011,"['Accelerometer', 'compass']",213 x 144 x 7.3,401,8.0,60.5,1280 x 800,189,190,6000,Micro-SIM
2013,A630,Lenovo,2,Android,4.0.4,"[('4', '512')]",011,['Accelerometer'],131 x 66 x 10,159,4.5,64.5,480 x 854,218,80,2500,Mini-SIM
2013,A516,Lenovo,2,Android,4.2.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",132 x 66.7 x 9.9,146,4.5,63.4,480 x 854,218,110,2000,Mini-SIM
2013,Vibe X S960,Lenovo,4,Android,4.2,"[('16', '2'), ('32', '2')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",144 x 74 x 6.9,121,5.0,64.7,1080 x 1920,441,420,2000,Micro-SIM
2013,S5000,Lenovo,4,Android,4.2,"[('16', '1')]",011,['Accelerometer'],190.5 x 116.8 x 7.6,244.9,7.0,63.9,1280 x 800,216,130,3450,Micro-SIM
2013,A850,Lenovo,4,Android,4.2.2,"[('4', '1')]",011,"['Accelerometer', 'proximity']",153.5 x 79.3 x 9.5,184,5.5,68.5,540 x 960,200,150,2250,Mini-SIM
2013,A706,Lenovo,4,Android,4.1,"[('4', '1')]",011,"['Accelerometer', 'proximity']",136 x 69 x 10.4,130,4.5,59.5,480 x 854,218,150,2000,Mini-SIM
2013,P780,Lenovo,4,Android,4.2,"[('4', '1'), ('8', '1')]",011,"['Accelerometer', 'proximity']",143 x 73 x 10,176,5.0,66.0,720 x 1280,294,190,4000,
2013,S820,Lenovo,4,Android,4.2,"[('4', '1'), ('8', '1')]",011,"['Accelerometer', 'proximity']",139.5 x 69.7 x 9,143,4.7,62.6,720 x 1280,312,230,2000,
2013,A390,Lenovo,2,Android,4.0.4,"[('4', '512')]",011,"['Accelerometer', 'proximity']",125.6 x 64 x 10.1,131,4.0,56.7,480 x 800,233,70,1500,Mini-SIM
2013,A369i,Lenovo,2,Android,4.2.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",124 x 64 x 11.7,120,4.0,57.4,480 x 800,233,70,1500,Mini-SIM
2013,A269i,Lenovo,2,Android,2.3,"[('512', '256')]",011,"['Accelerometer', 'proximity']",-,112,3.5,,320 x 480,165,70,1300,Mini-SIM
2013,S920,Lenovo,4,Android,4.2.1,"[('4', '1')]",011,"['Accelerometer', 'proximity', 'compass']",154 x 77.7 x 7.9,159,5.3,64.7,720 x 1280,277,250,2250,
2022,Ultra Tab,LG,8,Android,12,"[('64', '4')]",111,['Accelerometer'],247.6 x 157.3 x 7.1,458,10.35,78.3,1200 x 2000,225,320,7040,
2021,W41 Pro,LG,8,Android,10,"[('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity']",166.5 x 77.3 x 9.3,201,6.55,91.9,900 x 1600,280,180,5000,Nano-SIM
2021,W41+,LG,8,Android,10,"[('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",166.5 x 77.3 x 9.3,201,6.55,91.9,900 x 1600,280,170,5000,Nano-SIM
2021,W41,LG,8,Android,10,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",166.5 x 77.3 x 9.3,201,6.55,91.9,900 x 1600,280,160,5000,Nano-SIM
2020,W31+,LG,8,Android,10,"[('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",166.2 x 76.3 x 8.4,173.6,6.52,80.9,720 x 1600,269,140,4000,Nano-SIM
2020,W31,LG,8,Android,10,"[('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",166.2 x 76.3 x 8.4,173.6,6.52,80.9,720 x 1600,269,130,4000,Nano-SIM
2020,W11,LG,8,Android,10,"[('32', '3')]",111,['Accelerometer'],166.2 x 76.3 x 8.4,-,6.52,80.9,720 x 1600,269,110,4000,Nano-SIM
2020,K92 5G,LG,8,Android,10,"[('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",166.4 x 77.2 x 8.4,202.4,6.7,84.4,1080 x 2400,393,340,4000,Nano-SIM
2020,K62,LG,8,Android,10,"[('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",165 x 76.7 x 8.4,186,6.6,83.1,720 x 1600,266,290,4000,Nano-SIM
2020,Q52,LG,8,Android,10,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",165 x 76.7 x 8.4,186,6.6,83.1,720 x 1600,266,240,4000,Nano-SIM
2020,K52,LG,8,Android,10,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",165 x 76.7 x 8.4,188,6.6,83.1,720 x 1600,266,220,4000,Nano-SIM
2020,K42,LG,8,Android,10,"[('64', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",165 x 76.7 x 8.4,182,6.6,83.1,720 x 1600,266,140,4000,Nano-SIM
2020,K71,LG,8,Android,10,"[('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",171.4 x 77.7 x 8.7,220,6.8,82.5,1080 x 2460,395,,4000,Nano-SIM
2020,Wing 5G,LG,8,Android,10,"[('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",169.5 x 74.5 x 10.9,260,6.8,87.0,1080 x 2460,395,850,4000,Nano-SIM
2020,K22,LG,4,Android,10,"[('32', '2'), ('64', '3')]",111,"['Accelerometer', 'proximity', 'compass']",155.7 x 75.4 x 8.4,169.5,6.2,81.7,720 x 1520,271,140,3000,Nano-SIM
2020,Q92 5G,LG,8,Android,10,"[('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",166.5 x 77.3 x 8.5,193,6.67,83.5,1080 x 2400,395,360,4000,Nano-SIM
