year,name,brand,core,type,version,memory,network,sensor,dimensions,weight,sim,size,screen_to_body_ratio,resolution,ppi_density,price,battery
2016,Galaxy C5,Samsung,8,Android,6.0.1,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",145.9 x 72 x 6.7,143,Nano-SIM,5.2,71.0,1080 x 1920,424,220,2600
2016,Galaxy A9 Pro (2016),Samsung,8,Android,6.0.1,"[('32', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",161.7 x 80.9 x 7.9,210,Nano-SIM,6.0,75.9,1080 x 1920,367,300,5000
2016,Galaxy J7 (2016),Samsung,8,Android,6.0.1,"[('16', '2')]",111,"['Accelerometer', 'proximity']",151.7 x 76 x 7.8,170,Micro-SIM,5.5,72.3,720 x 1280,267,230,3300
2016,Galaxy J5 (2016),Samsung,4,Android,6.0.1,"[('16', '2')]",111,"['Accelerometer', 'proximity']",145.8 x 72.3 x 8.1,159,Micro-SIM,5.2,70.7,720 x 1280,282,190,3100
2016,Galaxy Tab A 10.1 (2016),Samsung,8,Android,6.0,"[('16', '2'), ('16', '3'), ('32', '3')]",111,['Accelerometer'],254.2 x 155.3 x 8.2,525,Nano-SIM,10.1,74.9,1200 x 1920,224,220,7300
2016,Galaxy Tab A 7.0 (2016),Samsung,4,Android,5.1.1,"[('8', '1.5')]",111,['Accelerometer'],186.9 x 108.8 x 8.7,283,Micro-SIM,7.0,69.9,800 x 1280,216,130,4000
2016,Galaxy S7,Samsung,8,Android,6.0,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",142.4 x 69.6 x 7.9,152,Nano-SIM,5.1,72.1,1440 x 2560,577,190,3000
2016,Galaxy S7 edge,Samsung,4,Android,6.0,"[('32', '4'), ('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",150.9 x 72.6 x 7.7,157,Nano-SIM,5.5,76.1,1440 x 2560,534,330,3600
2016,Galaxy S7 edge (USA),Samsung,4,Android,6.0,"[('32', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",150.9 x 72.6 x 7.7,157,Nano-SIM,5.5,76.1,1440 x 2560,534,350,3600
2016,Galaxy S7 (USA),Samsung,4,Android,6.0,"[('32', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",142.4 x 69.6 x 7.9,152,Nano-SIM,5.1,72.3,1440 x 2560,576,320,3000
2016,Galaxy J1 Nxt,Samsung,4,Android,5.1,"[('8', '768'), ('8', '1')]",011,['Accelerometer'],126.6 x 63.1 x 10.8,123,Micro-SIM,4.0,57.0,480 x 800,233,90,1500
2016,Gear S2 classic 3G,Samsung,2,Tizen,OS,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'heart rate', 'barometer']",44 x 46.9 x 13.4,54,,1.2,,360 x 360,424,250,300
2016,Galaxy Tab E 8.0,Samsung,4,Android,5.1.1,"[('16', '1.5')]",111,['Accelerometer'],212.1 x 126.1 x 8.9,360,Nano-SIM,8.0,69.4,800 x 1280,189,180,5000
2016,Galaxy J1 (2016),Samsung,4,Android,5.1.1,"[('8', '1')]",111,"['Accelerometer', 'proximity']",132.6 x 69.3 x 8.9,131,Micro-SIM,4.5,62.7,480 x 800,207,130,2050
2015,Galaxy A9 (2016),Samsung,8,Android,5.1.1,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",161.7 x 80.9 x 7.4,200,Nano-SIM,6.0,75.9,1080 x 1920,367,200,4000
2015,Galaxy A7 (2016),Samsung,8,Android,5.1.1,"[('16', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",151.5 x 74.1 x 7.3,172,Nano-SIM,5.5,74.3,1080 x 1920,401,190,3300
2015,Galaxy A5 (2016),Samsung,8,Android,5.1.1,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",144.8 x 71 x 7.3,155,Nano-SIM,5.2,72.5,1080 x 1920,424,160,2900
2015,Galaxy A3 (2016),Samsung,4,Android,5.1.1,"[('16', '1.5')]",111,"['Accelerometer', 'proximity', 'compass']",134.5 x 65.2 x 7.3,132,Nano-SIM,4.7,69.4,720 x 1280,312,130,2300
2016,Galaxy Express Prime,Samsung,4,Android,6.0,"[('16', '1.5')]",111,"['Accelerometer', 'proximity']",142.2 x 71.1 x 7.9,138.9,Micro-SIM,5.0,68.2,720 x 1280,294,110,2600
2016,Galaxy J3 (2016),Samsung,4,Android,5.1.1,"[('8', '1.5'), ('16', '2')]",111,"['Accelerometer', 'proximity']",142.3 x 71 x 7.9,138,Micro-SIM,5.0,68.2,720 x 1280,294,120,2600
2015,Galaxy View,Samsung,8,Android,5.1.1,"[('32', '2'), ('64', '2')]",111,['Accelerometer'],451.8 x 275.8 x 11.9,2.65 kg (5.84 lb),Nano-SIM,18.4,74.9,1080 x 1920,120,500,5700
2015,Galaxy On7,Samsung,4,Android,5.1,"[('8', '1.5')]",111,"['Accelerometer', 'proximity']",151.8 x 77.5 x 8.2,172,Micro-SIM,5.5,70.9,720 x 1280,267,180,3000
2015,Galaxy On5,Samsung,4,Android,5.1,"[('8', '1.5')]",111,"['Accelerometer', 'proximity']",142.3 x 72.1 x 8.5,149,Micro-SIM,5.0,70.0,720 x 1280,288,140,2600
2015,Z3,Samsung,4,Tizen,2.3,"[('8', '1')]",011,"['Accelerometer', 'proximity']",141.6 x 70 x 7.9,137,Micro-SIM,5.0,69.5,720 x 1280,294,110,2600
2015,Galaxy J1 Ace,Samsung,4,Android,4.4.4,"[('4', '512'), ('4', '768'), ('J110G)',), ('8', '1'), ('J111F)',)]",111,"['Accelerometer', 'proximity']",130.1 x 67.6 x 9.5,131,Micro-SIM,4.3,59.8,480 x 800,217,140,1900
2015,Gear S2 classic,Samsung,2,Tizen,OS,"[('4', '512')]",001,"['Accelerometer', 'gyro', 'heart rate', 'barometer']",43.6 x 39.9 x 11.4,42,,1.2,,360 x 360,302,200,250
2015,Gear S2,Samsung,2,Tizen,OS,"[('4', '512')]",001,"['Accelerometer', 'gyro', 'heart rate', 'barometer']",49.8 x 42.3 x 11.4,47,,1.2,,360 x 360,302,170,250
2015,Gear S2 3G,Samsung,2,Tizen,OS,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'heart rate', 'barometer']",51.8 x 44 x 13.4,51,,1.2,,360 x 360,302,250,300
2015,Galaxy Note5 (USA),Samsung,8,Android,5.1.1,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",153.2 x 76.1 x 7.6,171,Nano-SIM,5.7,76.8,1440 x 2560,515,450,3000
2015,Galaxy Note5,Samsung,8,Android,5.1.1,"[('32', '4'), ('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",153.2 x 76.1 x 7.6,171,Nano-SIM,5.7,75.9,1440 x 2560,518,450,3000
2015,Galaxy Note5 Duos,Samsung,8,Android,5.1.1,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",153.2 x 76.1 x 7.6,171,Nano-SIM,5.7,76.8,1440 x 2560,515,450,3000
2015,Galaxy S6 edge+ (USA),Samsung,8,Android,5.1.1,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",154.4 x 75.8 x 6.9,153,Nano-SIM,5.7,76.5,1440 x 2560,515,500,3000
2015,Galaxy S6 edge+,Samsung,8,Android,5.1.1,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",154.4 x 75.8 x 6.9,153,Nano-SIM,5.7,75.6,1440 x 2560,518,450,3000
2015,Galaxy S6 edge+ Duos,Samsung,8,Android,5.1.1,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",154.4 x 75.8 x 6.9,153,Nano-SIM,5.7,76.5,1440 x 2560,515,450,3000
2015,Galaxy S5 Neo,Samsung,8,Android,5.1.1,"[('16', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass', 'heart rate']",142 x 72.5 x 8.1,145,Micro-SIM,5.1,69.6,1080 x 1920,432,300,2800
2015,Galaxy S4 mini I9195I,Samsung,4,Android,4.4.4,"[('8', '1.5')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",124.6 x 61.3 x 8.9,107,Micro-SIM,4.3,66.7,540 x 960,256,190,1900
2015,Galaxy Folder,Samsung,4,Android,5.1,"[('8', '1.5')]",111,"['Accelerometer', 'proximity']",122 x 60.2 x 15.3,155,Micro-SIM,3.8,56.0,480 x 800,246,250,1800
2015,Galaxy Tab S2 9.7,Samsung,8,Android,5.0.2,"[('32', '3'), ('64', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",237.3 x 169 x 5.6,389g (Wi-Fi) / 392g (LTE) (13.72 oz),Nano-SIM,9.7,72.7,1536 x 2048,264,270,5870
2015,Galaxy Tab S2 8.0,Samsung,8,Android,5.0.2,"[('32', '3'), ('64', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",198.6 x 134.8 x 5.6,265,Nano-SIM,8.0,74.0,1536 x 2048,320,290,4000
2015,Galaxy A8 Duos,Samsung,8,Android,5.1,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",158 x 76.8 x 5.9,151,Nano-SIM,5.7,73.8,1080 x 1920,386,280,3050
2015,Galaxy A8,Samsung,8,Android,5.1.1,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",158 x 76.8 x 5.9,151,Nano-SIM,5.7,73.8,1080 x 1920,386,250,3050
2015,Galaxy V Plus,Samsung,2,Android,4.4.2,"[('4', '512')]",011,['Accelerometer'],121.4 x 62.9 x 10.7,123,Micro-SIM,4.0,59.6,480 x 800,233,70,1500
2017,Galaxy J7 Nxt,Samsung,8,Android,7.0,"[('16', '2'), ('32', '3')]",111,"['Accelerometer', 'proximity']",152.4 x 78.6 x 7.6,170,Micro-SIM,5.5,69.6,720 x 1280,267,180,3000
2015,Galaxy J7,Samsung,8,Android,5.1,"[('16', '1.5')]",111,"['Accelerometer', 'proximity']",152.2 x 78.7 x 7.5,171,Micro-SIM,5.5,69.6,720 x 1280,267,200,3000
2015,Galaxy J5,Samsung,4,Android,5.1,"[('8', '1.5'), ('16', '1.5')]",111,"['Accelerometer', 'proximity']",142.1 x 71.8 x 7.9,146,Micro-SIM,5.0,67.5,720 x 1280,294,160,2600
2015,Galaxy Tab 4 10.1 (2015),Samsung,4,Android,4.4.4,"[('16', '1.5')]",001,['Accelerometer'],243.4 x 176.4 x 7.9,487,,10.1,68.9,1280 x 800,149,280,6800
2015,Galaxy Tab E 9.6,Samsung,4,Android,4.4,"[('8', '1.5'), ('16', '1.5')]",011,['Accelerometer'],241.9 x 149.5 x 8.5,490,Micro-SIM,9.6,73.9,800 x 1280,157,200,5000
2015,Guru Plus ,Samsung,208.0,,,"[('4', 'RA')]",001,[''],108 x 45 x 13.2,66,Mini-SIM,1.5,14.9,128 x 128,121,20,800
2015,Metro 360,Samsung,312.0,,,"[('64', 'RA')]",001,[''],117.3 x 49.5 x 11.4,83,Mini-SIM,2.4,30.7,240 x 320,167,50,1000
2015,Xcover 550,Samsung,2,,,"[('256', '128')]",011,[''],129 x 56.2 x 14,124,Mini-SIM,2.4,24.6,240 x 320,167,110,1500
2015,Galaxy S6 active,Samsung,8,Android,5.0.2,"[('32', '3'), ('64', '3')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate']",146.8 x 73.4 x 8.6,170,Nano-SIM,5.1,66.5,1440 x 2560,576,350,3500
2015,Galaxy Tab 3 V,Samsung,4,Android,4.4,"[('8', '1')]",011,['Accelerometer'],193.4 x 116.4 x 9.7,322,Micro-SIM,7.0,61.3,600 x 1024,170,130,3600
2015,Galaxy Tab A 9.7 & S Pen,Samsung,4,Android,5.0,"[('16', '2')]",111,"['Accelerometer', 'compass']",242.5 x 166.8 x 7.5,490,Micro-SIM,9.7,72.0,768 x 1024,132,340,6000
2015,Galaxy Tab A 9.7,Samsung,4,Android,5.0,"[('16', '1.5'), ('16', '2'), ('32', '2')]",111,['Accelerometer'],242.5 x 166.8 x 7.5,450,Micro-SIM,9.7,72.0,768 x 1024,132,250,6000
2015,Galaxy Tab A 8.0 & S Pen (2015),Samsung,4,Android,5.0,"[('16', '2')]",111,['Accelerometer'],208.4 x 137.9 x 7.5,338,Micro-SIM,8.0,69.0,768 x 1024,160,220,4200
2015,Galaxy Tab A 8.0 (2015),Samsung,4,Android,5.0,"[('16', '1.5'), ('32', '2')]",111,['Accelerometer'],208.3 x 137.9 x 7.4,313,Micro-SIM,8.0,69.0,768 x 1024,160,210,4200
2015,Galaxy S6 edge (USA),Samsung,8,Android,5.0.2,"[('32', '3'), ('64', '3'), ('128', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",142 x 70.1 x 7.1,132,Nano-SIM,5.1,72.0,1440 x 2560,576,450,2600
2015,Galaxy S6 (USA),Samsung,8,Android,5.0.2,"[('32', '3'), ('64', '3'), ('128', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",143.5 x 70.6 x 6.9,140,Nano-SIM,5.1,70.8,1440 x 2560,576,410,2550
2015,Galaxy S6 edge,Samsung,8,Android,5.0.2,"[('32', '3'), ('64', '3'), ('128', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",142.1 x 70.1 x 7,132,Nano-SIM,5.1,71.7,1440 x 2560,577,280,2600
2015,Galaxy S6 Duos,Samsung,8,Android,5.0.2,"[('32', '3'), ('64', '3'), ('128', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",143.4 x 70.5 x 6.8,138,Nano-SIM,5.1,70.9,1440 x 2560,576,400,2550
2015,Galaxy S6,Samsung,8,Android,5.0.2,"[('32', '3'), ('64', '3'), ('128', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate', 'SpO2']",143.4 x 70.5 x 6.8,138,Nano-SIM,5.1,70.7,1440 x 2560,577,240,2550
2015,Galaxy J1 4G,Samsung,4,Android,4.4.4,"[('4', '768')]",111,"['Accelerometer', 'proximity']",129 x 68.2 x 8.9,122,Micro-SIM,4.3,59.8,480 x 800,217,120,1850
2015,Galaxy J2,Samsung,4,Android,5.1.1,"[('8', '1')]",111,"['Accelerometer', 'proximity']",136.5 x 69 x 8.4,129,Micro-SIM,4.7,64.7,540 x 960,234,150,2000
2015,Galaxy J1,Samsung,2,Android,4.4.4,"[('4', '512')]",011,"['Accelerometer', 'proximity']",129 x 68.2 x 8.9,122,Micro-SIM,4.3,59.8,480 x 800,217,110,1850
2015,Galaxy Tab 3 Lite 7.0 VE,Samsung,4,Android,4.4.4,"[('8', '1')]",001,['Accelerometer'],193.4 x 116.4 x 9.7,310,,7.0,61.3,600 x 1024,170,120,3600
2015,Z1,Samsung,2,Tizen,2.3,"[('4', '768')]",011,['Accelerometer'],120.4 x 63.2 x 9.7,112,,4.0,59.8,480 x 800,233,80,1500
2015,Galaxy A7 Duos,Samsung,8,Android,4.4.4,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",151 x 76.2 x 6.3,141,Nano-SIM,5.5,72.5,1080 x 1920,401,300,2600
2015,Galaxy A7,Samsung,8,Android,4.4.4,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",151 x 76.2 x 6.3,141,Nano-SIM,5.5,72.5,1080 x 1920,401,300,2600
2015,Galaxy Grand Max,Samsung,4,Android,4.4.4,"[('16', '1.5')]",111,"['Accelerometer', 'proximity', 'compass']",146 x 74.8 x 7.9,161,Micro-SIM,5.25,68.6,720 x 1280,282,260,2500
2015,Galaxy E7,Samsung,4,Android,4.4.4,"[('16', '2')]",111,"['Accelerometer', 'proximity']",151.3 x 77.2 x 7.3,141,Nano-SIM,5.5,71.4,720 x 1280,267,230,2950
2015,Galaxy E5,Samsung,4,Android,4.4.4,"[('16', '1.5')]",011,"['Accelerometer', 'proximity']",141.6 x 70.2 x 7.3,140,Nano-SIM,5.0,69.3,720 x 1280,294,200,2400
2014,Galaxy Core Prime,Samsung,4,Android,4.4.4,"[('8', '1')]",111,"['Accelerometer', 'proximity']",130.8 x 67.9 x 8.8,130,Micro-SIM,4.5,64.9,480 x 800,207,150,2000
2014,Galaxy A5 Duos,Samsung,4,Android,4.4.4,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",139.3 x 69.7 x 6.7,123,Nano-SIM,5.0,71.0,720 x 1280,294,290,2300
2014,Galaxy A5,Samsung,4,Android,4.4.4,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",139.3 x 69.7 x 6.7,123,Nano-SIM,5.0,71.0,720 x 1280,294,360,2300
2014,Galaxy A3 Duos,Samsung,4,Android,4.4.4,"[('16', '1')]",111,"['Accelerometer', 'proximity', 'compass']",130.1 x 65.5 x 6.9,110.3,Nano-SIM,4.5,65.5,540 x 960,245,230,1900
2014,Galaxy A3,Samsung,4,Android,4.4.4,"[('16', '1'), ('16', '1.5')]",111,"['Accelerometer', 'proximity', 'compass']",130.1 x 65.5 x 6.9,110.3,Nano-SIM,4.5,65.5,540 x 960,245,190,1900
2014,Galaxy S5 Plus,Samsung,4,Android,4.4.2,"[('16', '2'), ('32', '2')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'gesture', 'heart rate']",142 x 72.5 x 8.1,145,Micro-SIM,5.1,69.6,1080 x 1920,432,380,2800
2014,Galaxy Pocket 2,Samsung,1.0,Android,4.4.2,"[('4', '512')]",011,[''],109.9 x 60.8 x 11.7,107,Micro-SIM,3.3,50.5,240 x 320,121,100,1200
2014,Galaxy V,Samsung,1.2,Android,4.4.2,"[('4', '512')]",011,['Accelerometer'],121.4 x 62.9 x 10.7,123,Micro-SIM,4.0,59.6,480 x 800,233,80,1500
2014,Galaxy Grand Prime Duos TV,Samsung,4,Android,4.4.2,"[('8', '1')]",011,"['Accelerometer', 'proximity', 'compass']",144.7 x 72.4 x 8.6,152,Micro-SIM,5.0,65.8,540 x 960,220,150,2600
2014,Galaxy Grand Prime,Samsung,4,Android,4.4.4,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",144.8 x 72.1 x 8.6,156,Micro-SIM,5.0,66.0,540 x 960,220,140,2600
2014,Galaxy Ace Style LTE G357,Samsung,4,Android,4.4.4,"[('8', '1')]",111,"['Accelerometer', 'proximity']",128.9 x 65.8 x 9.1,126,Micro-SIM,4.3,62.0,480 x 800,217,200,1900
2014,Galaxy Note Edge,Samsung,4,Android,4.4.4,"[('32', '3'), ('64', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'UV', 'heart rate', 'SpO2']",151.3 x 82.4 x 8.3,174,Micro-SIM,5.6,77.2,1600 x 2560,524,300,3000
2014,Galaxy Note 4 Duos,Samsung,4,Android,4.4.4,"[('16', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'gesture', 'UV', 'heart rate', 'SpO2']",153.5 x 78.6 x 8.5,175,Micro-SIM,5.7,74.2,1440 x 2560,515,300,3000
2014,Galaxy Note 4 (USA),Samsung,4,Android,4.4.4,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'gesture', 'UV', 'heart rate', 'SpO2']",153.5 x 78.6 x 8.5,176,Micro-SIM,5.7,73.4,1440 x 2560,518,250,3220
2014,Galaxy Note 4,Samsung,4,Android,4.4.4,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'gesture', 'UV', 'heart rate', 'SpO2']",153.5 x 78.6 x 8.5,176,Micro-SIM,5.7,73.4,1440 x 2560,518,350,3220
2014,Galaxy Tab Active LTE,Samsung,4,Android,4.4.2,"[('16', '1.5')]",111,"['Accelerometer', 'gyro', 'compass']",213.1 x 126.2 x 9.7,393,Micro-SIM,8.0,69.0,800 x 1280,189,350,4450
2014,Galaxy Tab Active,Samsung,4,Android,4.4.2,"[('16', '1.5')]",001,"['Accelerometer', 'gyro', 'compass']",213.1 x 126.2 x 9.7,393,,8.0,69.0,800 x 1280,189,300,4450
2014,Galaxy Mega 2,Samsung,4,Android,4.4.3,"[('16', '1.5')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",163.6 x 84.9 x 8.6,194,Micro-SIM,6.0,71.5,720 x 1280,245,340,2800
2014,Gear S,Samsung,2,Tizen,OS,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass', 'heart rate', 'barometer', 'UV light']",58.1 x 39.9 x 12.5,67,Nano-SIM,2.0,,360 x 480,300,300,300
2014,Gear 2 Neo,Samsung,2,Tizen,OS,"[('4', '512')]",001,"['Accelerometer', 'gyro', 'heart rate']",58.7 x 37.9 x 9.9,55,,1.63,,320 x 320,278,170,300
2014,Gear Live,Samsung,4,Android,Wear,"[('4', '512')]",001,"['Accelerometer', 'gyro', 'heart rate', 'compass']",56.4 x 37.9 x 8.9,59,,1.63,,320 x 320,278,,300
2014,Gear 2,Samsung,2,Tizen,OS,"[('4', '512')]",001,"['Accelerometer', 'gyro', 'heart rate']",58.4 x 36.9 x 10,68,,1.63,,320 x 320,278,230,300
2013,Galaxy Gear,Samsung,800.0,Tizen,OS,"[('4', '512')]",001,"['Accelerometer', 'gyro']",56.6 x 36.8 x 11.1,73.8,,1.63,,320 x 320,278,270,315
2014,Galaxy S5 LTE-A G901F,Samsung,4,Android,4.4.2,"[('16', '2'), ('32', '2')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'gesture', 'heart rate']",142 x 72.5 x 8.1,145,Micro-SIM,5.1,69.6,1080 x 1920,432,390,2800
2014,Galaxy Alpha (S801),Samsung,4,Android,4.4.4,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'heart rate']",132.4 x 65.5 x 6.7,115,Nano-SIM,4.7,70.2,720 x 1280,312,450,1860
2014,Galaxy Alpha,Samsung,8,Android,4.4.4,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'heart rate']",132.4 x 65.5 x 6.7,115,Nano-SIM,4.7,70.2,720 x 1280,312,390,1860
2014,Galaxy S5 mini Duos,Samsung,4,Android,4.4.4,"[('16', '1.5')]",011,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'heart rate']",131.1 x 64.8 x 9.1,118,Micro-SIM,4.5,65.7,720 x 1280,326,250,2100
2014,Galaxy Avant,Samsung,4,Android,4.4.2,"[('16', '1.5')]",111,"['Accelerometer', 'proximity', 'compass']",132.9 x 66 x 9.9,136.9,Micro-SIM,4.5,63.6,540 x 960,245,160,2100
2014,Galaxy S Duos 3,Samsung,2,Android,4.4.2,"[('4', '512')]",011,['Accelerometer'],121.4 x 62.9 x 10.8,124,Micro-SIM,4.0,59.6,480 x 800,233,100,1500
2014,Guru Music 2,Samsung,208.0,,,,001,[''],112.7 x 46.4 x 13.1,75,Mini-SIM,2.0,24.1,128 x 160,102,20,800
2014,Metro 312,Samsung,208.0,,,,001,[''],112.7 x 46.4 x 13.1,74,Mini-SIM,2.0,24.1,128 x 160,102,,1000
2015,Galaxy Tab 4 8.0 (2015),Samsung,4,Android,4.4.4,"[('16', '1.5')]",001,['Accelerometer'],210 x 124 x 8,320,,8.0,71.3,800 x 1280,189,,4450
2014,Galaxy Ace NXT,Samsung,1.2,Android,4.4.2,"[('4', '512')]",011,['Accelerometer'],121.4 x 62.9 x 10.7,123,Micro-SIM,4.0,59.6,480 x 800,233,90,1500
2014,Galaxy Star 2 Plus,Samsung,1.2,Android,4.4.2,"[('4', '512')]",001,['Accelerometer'],129.7 x 65.9 x 9.4,129,Micro-SIM,4.3,61.6,480 x 800,217,90,1800
2014,Galaxy S5 mini,Samsung,4,Android,4.4.2,"[('16', '1.5')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'heart rate']",131.1 x 64.8 x 9.1,120,Micro-SIM,4.5,65.7,720 x 1280,326,220,2100
2014,Galaxy Ace 4 LTE G313,Samsung,2,Android,4.4.2,"[('4', '1')]",111,['Accelerometer'],121.4 x 62.9 x 11,130.3,Micro-SIM,4.0,59.6,480 x 800,233,250,1800
2014,Galaxy Ace 4,Samsung,2,Android,4.4.2,"[('4', '512')]",011,['Accelerometer'],121.4 x 62.9 x 10.8,123.8,Micro-SIM,4.0,59.6,480 x 800,233,220,1500
2014,Galaxy Young 2,Samsung,1.0,Android,4.4.2,"[('4', '512')]",011,['Accelerometer'],109.8 x 59.9 x 11.8,108,Micro-SIM,3.5,55.5,320 x 480,165,100,1300
2014,Galaxy Star 2,Samsung,1.0,Android,4.4.2,"[('4', '512')]",001,['Accelerometer'],109.8 x 59.9 x 11.8,107.6,Mini-SIM,3.5,55.5,320 x 480,165,120,1300
2014,Galaxy Core II,Samsung,4,Android,4.4.2,"[('4', '768')]",011,['Accelerometer'],130.3 x 68 x 9.8,138,Micro-SIM,4.5,65.1,480 x 800,207,130,2000
2014,Galaxy S5 Sport,Samsung,4,Android,4.4.2,"[('16', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'heart rate']",144 x 74 x 8.9,158,Micro-SIM,5.1,67.3,1080 x 1920,432,300,2800
2014,Galaxy S5 LTE-A G906S,Samsung,4,Android,4.4.2,"[('16', '3'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'gesture', 'heart rate']",142 x 72.5 x 8.1,145,Micro-SIM,5.1,69.4,1440 x 2560,577,300,2800
2014,Galaxy Tab S 8.4 LTE,Samsung,4,Android,4.4.2,"[('16', '3'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",212.8 x 125.6 x 6.6,298,Micro-SIM,8.4,76.5,1600 x 2560,359,370,4900
2014,Galaxy Tab S 8.4,Samsung,8,Android,4.4.2,"[('16', '3'), ('32', '3')]",001,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",212.8 x 125.6 x 6.6,294,,8.4,76.5,1600 x 2560,359,300,4900
2014,Galaxy Tab S 10.5 LTE,Samsung,4,Android,4.4.2,"[('16', '3'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",247.3 x 177.3 x 6.6,467,Micro-SIM,10.5,72.9,2560 x 1600,288,440,7900
2014,Galaxy Tab S 10.5,Samsung,8,Android,4.4.2,"[('16', '3'), ('32', '3')]",001,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",247.3 x 177.3 x 6.6,465,,10.5,72.9,2560 x 1600,288,370,7900
