year,name,brand,core,type,version,memory,network,sensor,dimensions,weight,sim,size,screen_to_body_ratio,resolution,ppi_density,price,battery
2022,Redmi Note 11E,Xiaomi,8,Android,11,"[('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",164 x 76.1 x 8.9,200,Nano-SIM,6.58,83.6,1080 x 2408,401,170,5000
2022,Poco X4 Pro 5G,Xiaomi,8,Android,11,"[('64', '6'), ('128', '6'), ('128', '8'), ('256', '6'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164.2 x 76.1 x 8.1,205,Nano-SIM,6.67,86.0,1080 x 2400,395,236.35,5000
2022,Poco M4 Pro,Xiaomi,8,Android,11,"[('64', '6'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",159.9 x 73.9 x 8.1,179.5,Nano-SIM,6.43,84.5,1080 x 2400,409,200.35,5000
2022,Redmi K50 Gaming,Xiaomi,8,Android,12,"[('128', '8'), ('128', '12'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'color spectrum']",162.5 x 76.7 x 8.5,210,Nano-SIM,6.67,86.2,1080 x 2400,395,460,4700
2022,Redmi 10 2022,Xiaomi,8,Android,11,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",162 x 75.5 x 8.9,181,Nano-SIM,6.5,83.4,1080 x 2400,405,111.49,5000
2022,Redmi Note 11 Pro 5G,Xiaomi,8,Android,11,"[('64', '6'), ('128', '4'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",164.2 x 76.1 x 8.1,202,Nano-SIM,6.67,86.0,1080 x 2400,395,198.99,5000
2022,Redmi Note 11 Pro,Xiaomi,8,Android,11,"[('64', '6'), ('128', '4'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",164.2 x 76.1 x 8.1,202,Nano-SIM,6.67,86.0,1080 x 2400,395,233.01,5000
2022,Redmi Note 11S,Xiaomi,8,Android,11,"[('64', '6'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",159.9 x 73.9 x 8.1,179,Nano-SIM,6.43,84.5,1080 x 2400,409,157.38,5000
2022,Redmi Note 11,Xiaomi,8,Android,11,"[('64', '4'), ('64', '6'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",159.9 x 73.9 x 8.1,179,Nano-SIM,6.43,84.5,1080 x 2400,409,139.00,5000
2022,11i HyperCharge 5G,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",163.7 x 76.2 x 8.3,204,Nano-SIM,6.67,86.1,1080 x 2400,395,300,4500
2022,11i,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",163.7 x 76.2 x 8.3,207,Nano-SIM,6.67,86.1,1080 x 2400,395,,5160
2021,Watch S1,Xiaomi,,Proprietary,OS,"[('Unspecified', 'storage')]",111,"['Accelerometer', 'gyro', 'compass', 'barometer', 'heart rate', 'SpO2']",46.5 x 46.5 x 11,53,,1.43,,466 x 466,326,270,470
2021,Redmi Note 11T 5G,Xiaomi,8,Android,11,"[('64', '4'), ('64', '6'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",163.6 x 75.8 x 8.8,195,Nano-SIM,6.6,84.8,1080 x 2400,399,,5000
2021,Redmi Note 11 4G,Xiaomi,8,Android,11,"[('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",162 x 75.5 x 8.9,181,Nano-SIM,6.5,83.4,1080 x 2400,405,109.00,5000
2021,Poco M4 Pro 5G,Xiaomi,8,Android,11,"[('64', '4'), ('64', '6'), ('128', '4'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",163.6 x 75.8 x 8.8,195,Nano-SIM,6.6,84.8,1080 x 2400,399,174.99,5000
2021,Redmi Note 11 Pro (China),Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",163.7 x 76.2 x 8.3,207,Nano-SIM,6.67,86.1,1080 x 2400,395,220,5160
2021,Redmi Note 11 (China),Xiaomi,8,Android,11,"[('128', '4'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",163.6 x 75.8 x 8.8,195,Nano-SIM,6.6,84.8,1080 x 2400,399,140,5000
2021,Redmi Watch 2 Lite,Xiaomi,,Proprietary,OS,"[('Unspecified',)]",111,"['Accelerometer', 'heart rate', 'gyro', 'compass', 'SpO2']",41.2 x 35.3 x 10.7,35,,1.55,,360 x 320,311,50,262
2021,Redmi Watch 2,Xiaomi,,Proprietary,OS,"[('Unspecified', 'storage')]",111,"['Accelerometer', 'heart rate', 'compass', 'SpO2']",39.1 x 34.4 x 10,31,,1.6,,360 x 320,301,60,225
2021,Black Shark 4S Pro,Xiaomi,8,Android,11,"[('256', '8'), ('256', '12'), ('512', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",163.7 x 76.2 x 9.9,220,Nano-SIM,6.67,86.1,1080 x 2400,395,650,4500
2021,Black Shark 4S,Xiaomi,8,Android,11,"[('128', '8'), ('128', '12'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",163.7 x 76.2 x 9.9,210,Nano-SIM,6.67,86.1,1080 x 2400,395,360,4500
2021,Redmi Note 10 Lite,Xiaomi,8,Android,10,"[('64', '4'), ('64', '6'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165.8 x 76.7 x 8.8,209,Nano-SIM,6.67,84.5,1080 x 2400,395,200,5020
2021,Civi,Xiaomi,8,Android,11,"[('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",158.3 x 71.5 x 7,166,Nano-SIM,6.55,91.5,1080 x 2400,402,350,4500
2021,Watch Color 2,Xiaomi,,Proprietary,OS,"[('Unspecified', 'storage')]",111,"['Accelerometer', 'gyro', 'compass', 'barometer', 'heart rate', 'SpO2']",46.5 x 47.3 x 11,-,,1.43,,466 x 466,326,140,470
2021,Redmi 9i Sport,Xiaomi,8,Android,10,"[('64', '4'), ('128', '4')]",111,"['Accelerometer', 'proximity', 'compass']",164.9 x 77.1 x 9,194,Nano-SIM,6.53,81.0,720 x 1600,269,100,5000
2021,Redmi 9A Sport,Xiaomi,8,Android,10,"[('32', '2'), ('32', '3')]",111,"['Accelerometer', 'proximity']",164.9 x 77.1 x 9,194,Nano-SIM,6.53,81.0,720 x 1600,269,100,5000
2021,Poco C31,Xiaomi,8,Android,10,"[('32', '3'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",164.9 x 77.1 x 9,194,Nano-SIM,6.53,81.0,720 x 1600,269,90,5000
2021,Redmi 9 Activ,Xiaomi,8,Android,10,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity']",164.9 x 77.1 x 9,194,Nano-SIM,6.53,81.0,720 x 1600,269,110,5000
2021,11T Pro,Xiaomi,8,Android,11,"[('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'barometer']",164.1 x 76.9 x 8.8,204,Nano-SIM,6.67,85.1,1080 x 2400,395,219.00,5000
2021,11T,Xiaomi,8,Android,11,"[('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164.1 x 76.9 x 8.8,203,Nano-SIM,6.67,85.1,1080 x 2400,395,294.49,5000
2021,11 Lite 5G NE,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",160.5 x 75.7 x 6.8,158,Nano-SIM,6.55,85.3,1080 x 2400,402,190.00,4250
2021,Redmi 10 Prime,Xiaomi,8,Android,11,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",162 x 75.6 x 9.6,192,Nano-SIM,6.5,83.3,1080 x 2400,405,140,6000
2021,Redmi 10,Xiaomi,8,Android,11,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",162 x 75.5 x 8.9,181,Nano-SIM,6.5,83.4,1080 x 2400,405,109.99,5000
2021,Pad 5 Pro,Xiaomi,8,Android,11,"[('128', '6'), ('256', '6'), ('256', '8')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",254.7 x 166.3 x 6.9,515,Nano-SIM,11.0,82.8,1600 x 2560,274,330,8600
2021,Pad 5,Xiaomi,8,Android,11,"[('128', '6'), ('256', '6')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",254.7 x 166.3 x 6.9,511,,11.0,82.8,1600 x 2560,274,350,8720
2021,Mix 4,Xiaomi,8,Android,11,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",162.6 x 75.4 x 8,225,Nano-SIM,6.67,87.6,1080 x 2400,395,660,4500
2021,Poco X3 GT,Xiaomi,8,Android,11,"[('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'color spectrum']",163.3 x 75.9 x 8.9,193,Nano-SIM,6.6,84.9,1080 x 2400,399,,5000
2021,Poco F3 GT,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",161.9 x 76.9 x 8.3,205,Nano-SIM,6.67,86.3,1080 x 2400,395,,5065
2021,Redmi Note 10T 5G,Xiaomi,8,Android,11,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",161.8 x 75.4 x 8.9,190,Nano-SIM,6.5,83.6,1080 x 2400,405,170,5000
2021,Mi Watch Revolve Active,Xiaomi,,Proprietary,OS,,111,"['Accelerometer', 'heart rate', 'SpO2', 'gyro', 'barometer', 'compass']",53.4 x 45.9 x 11.8,32,,1.39,,454 x 454,326,100,420
2021,Redmi Note 10 Pro (China),Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'color spectrum']",163.3 x 75.9 x 8.9,193,Nano-SIM,6.6,84.9,1080 x 2400,399,200,5000
2021,Redmi Note 8 2021,Xiaomi,8,Android,11,"[('64', '3'), ('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",158.3 x 75.3 x 8.4,190,Nano-SIM,6.3,81.7,1080 x 2340,409,160,4000
2021,Poco M3 Pro 5G,Xiaomi,8,Android,11,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",161.8 x 75.3 x 8.9,190,Nano-SIM,6.5,83.7,1080 x 2400,405,223.72,5000
2021,Redmi K40 Gaming,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('128', '12'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'barometer', 'color spectrum']",161.9 x 76.9 x 8.3,205,Nano-SIM,6.67,86.3,1080 x 2400,395,260,5065
2021,Mi 11X Pro,Xiaomi,8,Android,11,"[('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum', 'barometer']",163.7 x 76.4 x 7.8,196,Nano-SIM,6.67,85.9,1080 x 2400,395,,4520
2021,Mi 11X,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",163.7 x 76.4 x 7.8,196,Nano-SIM,6.67,85.9,1080 x 2400,395,,4520
2021,Poco M2 Reloaded,Xiaomi,8,Android,10,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",163.3 x 77 x 9.1,198,Nano-SIM,6.53,83.2,1080 x 2340,395,100,5000
2021,Mi Mix Fold,Xiaomi,8,Android,10,"[('256', '12'), ('512', '12'), ('512', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum', 'barometer']",Unfolded: 173.3 x 133.4 x 7.6,317,Nano-SIM,8.01,85.9,1860 x 2480,387,1300,5020
2021,Mi 11 Ultra,Xiaomi,8,Android,11,"[('256', '8'), ('256', '12'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'color spectrum']",164.3 x 74.6 x 8.4,234,Nano-SIM,6.81,91.4,1440 x 3200,515,1500,5000
2021,Mi 11 Pro,Xiaomi,8,Android,11,"[('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'color spectrum', 'compass']",164.3 x 74.6 x 8.5,208,Nano-SIM,6.81,91.4,1440 x 3200,515,379.00,5000
2021,Mi 11i,Xiaomi,8,Android,11,"[('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum', 'barometer']",163.7 x 76.4 x 7.8,196,Nano-SIM,6.67,85.9,1080 x 2400,395,,4520
2021,Mi 11 Lite 5G,Xiaomi,8,Android,11,"[('64', '6'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",160.5 x 75.7 x 6.8,159,Nano-SIM,6.55,85.3,1080 x 2400,402,169.00,4250
2021,Mi 11 Lite,Xiaomi,8,Android,11,"[('64', '4'), ('64', '6'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",160.5 x 75.7 x 6.8,157,Nano-SIM,6.55,85.3,1080 x 2400,402,,4250
2021,Black Shark 4 Pro,Xiaomi,8,Android,11,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",163.8 x 76.4 x 9.9,220,Nano-SIM,6.67,85.8,1080 x 2400,395,500,4500
2021,Black Shark 4,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('128', '12'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",163.8 x 76.4 x 9.9,210,Nano-SIM,6.67,85.8,1080 x 2400,395,930,4500
2021,Poco X3 Pro,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '6'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165.3 x 76.8 x 9.4,215,Nano-SIM,6.67,84.6,1080 x 2400,395,265.00,5160
2021,Poco F3,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'color spectrum']",163.7 x 76.4 x 7.8,196,Nano-SIM,6.67,85.9,1080 x 2400,395,250.00,4520
2021,Mi 10S,Xiaomi,8,Android,11,"[('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",162.6 x 74.8 x 9,208,Nano-SIM,6.67,89.8,1080 x 2340,386,430,4780
2021,Redmi Note 10 Pro,Xiaomi,8,Android,11,"[('64', '6'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",164 x 76.5 x 8.1,193,Nano-SIM,6.67,85.6,1080 x 2400,395,208.00,5020
2021,Redmi Note 10 5G,Xiaomi,8,Android,11,"[('64', '4'), ('128', '4'), ('128', '6'), ('128', '8'), ('256', '4'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",161.8 x 75.3 x 8.9,190,Nano-SIM,6.5,83.7,1080 x 2400,405,96.00,5000
2021,Redmi Note 10S,Xiaomi,8,Android,11,"[('64', '4'), ('64', '6'), ('128', '4'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",160.5 x 74.5 x 8.3,178.8,Nano-SIM,6.43,83.5,1080 x 2400,409,129.99,5000
2021,Redmi Note 10,Xiaomi,8,Android,11,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",160.5 x 74.5 x 8.3,178.8,Nano-SIM,6.43,83.5,1080 x 2400,409,,5000
2021,Redmi Note 10 Pro Max,Xiaomi,8,Android,11,"[('64', '6'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164.5 x 76.2 x 8.1,192,Nano-SIM,6.67,85.7,1080 x 2400,395,220,5020
2021,Redmi Note 10 Pro (India),Xiaomi,8,Android,11,"[('64', '6'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164.5 x 76.2 x 8.1,192,Nano-SIM,6.67,85.7,1080 x 2400,395,180,5020
2021,Redmi K40 Pro+,Xiaomi,8,Android,11,"[('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum', 'barometer']",163.7 x 76.4 x 7.8,196,Nano-SIM,6.67,85.9,1080 x 2400,395,470,4520
2021,Redmi K40 Pro,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum', 'barometer']",163.7 x 76.4 x 7.8,196,Nano-SIM,6.67,85.9,1080 x 2400,395,360,4520
2021,Redmi K40,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",163.7 x 76.4 x 7.8,196,Nano-SIM,6.67,85.9,1080 x 2400,395,280,4520
2021,Redmi Note 9T,Xiaomi,8,Android,10,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",161.2 x 77.3 x 9.1,199,Nano-SIM,6.53,84.0,1080 x 2340,395,129.99,5000
2021,Redmi 9T,Xiaomi,8,Android,10,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",162.3 x 77.3 x 9.6,198,Nano-SIM,6.53,83.4,1080 x 2340,395,210.19,6000
2021,Mi 10i 5G,Xiaomi,8,Android,10,"[('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165.4 x 76.8 x 9,214.5,Nano-SIM,6.67,84.6,1080 x 2400,395,250,4820
2020,Mi 11,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",164.3 x 74.6 x 8.1,196,Nano-SIM,6.81,91.4,1440 x 3200,515,399.99,4600
2020,Redmi 9 Power,Xiaomi,8,Android,10,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",162.3 x 77.3 x 9.6,198,Nano-SIM,6.53,83.4,1080 x 2340,395,120,6000
2020,Mi Watch Lite,Xiaomi,,Proprietary,OS,"[('Unspecified', 'storage')]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer']",41 x 35 x 11.9,35,,1.4,,320 x 320,323,70,230
2020,Redmi Note 9 Pro 5G,Xiaomi,8,Android,10,"[('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",165.4 x 76.8 x 9,215,Nano-SIM,6.67,84.6,1080 x 2400,395,370,4820
2020,Redmi Note 9 5G,Xiaomi,8,Android,10,"[('64', '4'), ('128', '6'), ('128', '8'), ('256', '6'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",162 x 77.3 x 9.2,199,Nano-SIM,6.53,83.6,1080 x 2340,395,170,5000
2020,Redmi Note 9 4G,Xiaomi,8,Android,10,"[('128', '4'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",162.3 x 77.3 x 9.6,198,Nano-SIM,6.53,83.4,1080 x 2340,395,130,6000
2020,Redmi Watch,Xiaomi,,Proprietary,OS,,111,"['Accelerometer', 'heart rate', 'compass']",41 x 35 x 11.9,35,,1.4,,320 x 320,323,30,230
2020,Poco M3,Xiaomi,8,Android,10,"[('64', '4'), ('64', '6'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",162.3 x 77.3 x 9.6,198,Nano-SIM,6.53,83.4,1080 x 2340,395,169.60,6000
2020,Redmi K30S,Xiaomi,8,Android,10,"[('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165.1 x 76.4 x 9.3,216,Nano-SIM,6.67,85.2,1080 x 2400,395,330,5000
2020,Mi Watch Color Sports,Xiaomi,,Proprietary,OS,,111,"['Accelerometer', 'gyro', 'heart rate', 'barometer']",53.4 x 45.9 x 11.8,32.5,,1.39,,454 x 454,326,90,420
2020,Poco C3,Xiaomi,8,Android,10,"[('32', '3'), ('64', '4')]",111,"['Accelerometer', 'proximity']",164.9 x 77.1 x 9,194,Nano-SIM,6.43,80.3,720 x 1600,270,,5000
2020,Mi 10T Pro 5G,Xiaomi,8,Android,10,"[('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",165.1 x 76.4 x 9.3,218,Nano-SIM,6.67,85.2,1080 x 2400,395,245.00,5000
2020,Mi 10T 5G,Xiaomi,8,Android,10,"[('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",165.1 x 76.4 x 9.3,216,Nano-SIM,6.67,85.2,1080 x 2400,395,,5000
2020,Mi 10T Lite 5G,Xiaomi,8,Android,10,"[('64', '6'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",165.4 x 76.8 x 9,214.5,Nano-SIM,6.67,84.6,1080 x 2400,395,190,4820
2020,Mi Watch,Xiaomi,,Proprietary,OS,,111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'compass', 'SpO2']",53.3 x 45.9 x 11.8,32,,1.39,,454 x 454,326,100,420
2020,Mi Watch Revolve,Xiaomi,,Proprietary,OS,,111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'compass']",53.3 x 46.2 x 11.4,40,,1.39,,454 x 454,326,120,420
2020,Redmi 9AT,Xiaomi,8,Android,10,"[('32', '2')]",111,"['Accelerometer', 'proximity']",164.9 x 77 x 9,194,Nano-SIM,6.53,81.1,720 x 1600,269,80,5000
2020,Redmi 9i,Xiaomi,8,Android,10,"[('64', '4'), ('128', '4')]",111,"['Accelerometer', 'proximity', 'compass']",164.9 x 77.1 x 9,194,Nano-SIM,6.53,81.0,720 x 1600,269,100,5000
2020,Poco M2,Xiaomi,8,Android,10,"[('64', '6'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",163.3 x 77 x 9.1,198,Nano-SIM,6.53,83.2,1080 x 2340,395,,5000
2020,Poco X3,Xiaomi,8,Android,10,"[('64', '6'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165.3 x 76.8 x 10.1,225,Nano-SIM,6.67,84.6,1080 x 2400,395,,6000
2020,Poco X3 NFC,Xiaomi,8,Android,10,"[('64', '6'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165.3 x 76.8 x 9.4,215,Nano-SIM,6.67,84.6,1080 x 2400,395,,5160
2020,Redmi 9 (India),Xiaomi,8,Android,10,"[('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",164.9 x 77.1 x 9,194,Nano-SIM,6.53,81.0,720 x 1600,269,110,5000
2020,Mi 10 Ultra,Xiaomi,8,Android,10,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum', 'barometer']",162.4 x 75.1 x 9.5,221.8,Nano-SIM,6.67,89.5,1080 x 2340,386,650,4500
2020,Redmi K30 Ultra,Xiaomi,8,Android,10,"[('128', '6'), ('128', '8'), ('256', '8'), ('512', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",163.3 x 75.4 x 9.1,213,Nano-SIM,6.67,87.2,1080 x 2400,395,250,4500
2020,Redmi 9 Prime,Xiaomi,8,Android,10,"[('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",163.3 x 77 x 9.1,198,Nano-SIM,6.53,83.2,1080 x 2340,395,,5020
2020,Black Shark 3S,Xiaomi,8,Android,10,"[('128', '12'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",168.7 x 77.3 x 10.4,222,Nano-SIM,6.67,82.4,1080 x 2400,395,600,4729
2020,Poco M2 Pro,Xiaomi,8,Android,10,"[('64', '4'), ('64', '6'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165.8 x 76.7 x 8.8,209,Nano-SIM,6.67,84.5,1080 x 2400,395,170,5000
2020,Redmi 9A,Xiaomi,8,Android,10,"[('32', '2'), ('32', '3'), ('64', '4'), ('128', '4'), ('128', '6')]",111,"['Accelerometer', 'proximity']",164.9 x 77.1 x 9,196,Nano-SIM,6.53,81.0,720 x 1600,269,70.99,5000
2020,Redmi 9C NFC,Xiaomi,8,Android,10,"[('32', '2'), ('32', '3'), ('64', '2'), ('64', '3'), ('128', '3'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",164.9 x 77.1 x 9,196,Nano-SIM,6.53,81.0,720 x 1600,269,100,5000
2020,Redmi 9C,Xiaomi,8,Android,10,"[('32', '2'), ('32', '3'), ('64', '2'), ('64', '3'), ('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",164.9 x 77 x 9,196,Nano-SIM,6.53,81.1,720 x 1600,269,75.00,5000
2020,Redmi 9,Xiaomi,8,Android,10,"[('32', '3'), ('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",163.3 x 77 x 9.1,198,Nano-SIM,6.53,83.2,1080 x 2340,395,196.62,5020
2020,Redmi 10X Pro 5G,Xiaomi,8,Android,10,"[('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164.2 x 75.8 x 9,208,Nano-SIM,6.57,83.7,1080 x 2400,401,290,4520
2020,Redmi 10X 5G,Xiaomi,8,Android,10,"[('64', '6'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164.2 x 75.8 x 9,205,Nano-SIM,6.57,83.7,1080 x 2400,401,200,4520
